ticket_id,customer_id,created_date,category,priority,resolution_hours,satisfaction_rating
TKT-0000394,CUST-004265,2024-02-01,Bug,Medium,56.1,5
TKT-0000395,CUST-000308,2024-03-03,Feature Request,High,83.7,4
TKT-0000396,CUST-002692,2024-06-11,Feature Request,Medium,32.0,5
TKT-0000397,CUST-002194,2023-06-15,Bug,Low,20.3,1
TKT-0000398,CUST-002000,2023-05-16,Bug,High,36.4,4
TKT-0000399,CUST-004172,2024-06-20,Account,High,58.3,3
TKT-0000400,CUST-001570,2024-09-05,Feature Request,Medium,24.2,5
TKT-0000401,CUST-000325,2024-03-01,Technical,High,82.6,5
TKT-0000402,CUST-004673,2024-01-09,Bug,High,67.7,5
TKT-0000403,CUST-004226,2024-05-10,Billing,Low,28.5,4
TKT-0000404,CUST-001581,2024-11-17,Technical,Low,23.3,2
TKT-0000405,CUST-001251,2024-01-13,Billing,Medium,28.9,5
TKT-0000406,CUST-004104,2023-11-07,Technical,Low,22.1,5
TKT-0000407,CUST-000563,2024-09-11,Billing,Medium,45.7,4
TKT-0000408,CUST-000952,2024-10-11,Bug,Low,26.7,4
TKT-0000409,CUST-002520,2023-06-02,Account,High,39.4,5
TKT-0000410,CUST-000101,2024-11-11,Account,Medium,43.0,4
TKT-0000411,CUST-002558,2023-01-06,Account,High,86.4,5
TKT-0000412,CUST-003350,2023-08-15,Feature Request,Medium,53.6,5
TKT-0000413,CUST-003906,2024-12-17,Feature Request,Low,22.2,5
TKT-0000414,CUST-002573,2024-09-21,Bug,High,62.9,3
TKT-0000415,CUST-002825,2024-07-14,Bug,Medium,48.1,4
TKT-0000416,CUST-004503,2023-01-01,Feature Request,High,87.4,5
TKT-0000417,CUST-000281,2023-04-26,Bug,High,76.8,3
TKT-0000418,CUST-000982,2023-07-26,Feature Request,High,85.7,5
TKT-0000419,CUST-003247,2023-08-27,Bug,High,80.6,4
TKT-0000420,CUST-003131,2024-10-12,Account,Medium,59.3,4
TKT-0000421,CUST-001122,2024-04-22,Feature Request,Medium,51.5,5
TKT-0000422,CUST-000724,2024-10-16,Billing,Medium,41.5,5
TKT-0000423,CUST-002345,2024-02-11,Account,High,55.6,4
TKT-0000424,CUST-002472,2023-03-16,Feature Request,High,67.8,2
TKT-0000425,CUST-003100,2024-09-18,Feature Request,Medium,41.2,3
TKT-0000426,CUST-001022,2023-03-21,Bug,Medium,51.7,4
TKT-0000427,CUST-004649,2024-01-10,Bug,High,46.6,4
TKT-0000428,CUST-003663,2024-11-19,Billing,Low,13.7,5
TKT-0000429,CUST-000585,2024-04-12,Billing,Medium,51.6,5
TKT-0000430,CUST-001030,2024-05-08,Feature Request,Medium,62.0,5
TKT-0000431,CUST-000918,2023-01-09,Feature Request,Low,40.9,3
TKT-0000432,CUST-002534,2023-04-12,Technical,Medium,27.2,5
TKT-0000433,CUST-002784,2023-11-15,Bug,Critical,149.9,3
TKT-0000434,CUST-001792,2023-04-02,Bug,Medium,59.1,5
TKT-0000435,CUST-003611,2023-04-28,Account,High,74.1,4
TKT-0000436,CUST-002959,2023-03-22,Bug,High,41.6,5
TKT-0000437,CUST-003169,2023-12-31,Account,Low,34.5,5
TKT-0000438,CUST-002748,2024-06-25,Technical,Low,34.1,4
TKT-0000439,CUST-003831,2023-04-21,Account,High,124.6,5
TKT-0000440,CUST-003826,2024-10-13,Technical,Low,22.6,5
TKT-0000441,CUST-004716,2024-01-25,Account,Medium,60.6,4
TKT-0000442,CUST-001761,2023-06-07,Feature Request,Medium,61.6,4
TKT-0000443,CUST-001487,2023-08-05,Bug,Medium,34.8,5
TKT-0000444,CUST-003512,2023-03-12,Bug,Low,30.1,3
TKT-0000445,CUST-000703,2023-12-29,Technical,Low,30.8,4
TKT-0000446,CUST-000356,2023-09-07,Bug,Medium,59.7,4
TKT-0000447,CUST-004366,2024-09-16,Feature Request,High,16.9,2
TKT-0000448,CUST-002781,2023-10-07,Account,Critical,68.8,5
TKT-0000449,CUST-004871,2023-06-14,Bug,Medium,75.4,5
TKT-0000450,CUST-000259,2024-07-15,Bug,Medium,80.0,3
TKT-0000451,CUST-004789,2023-03-17,Account,High,73.5,2
TKT-0000452,CUST-002047,2023-04-26,Technical,Low,34.8,2
TKT-0000453,CUST-001945,2024-01-02,Technical,High,62.1,4
TKT-0000454,CUST-000032,2024-07-12,Account,Low,23.6,3
TKT-0000455,CUST-000506,2024-04-18,Account,Medium,38.7,4
TKT-0000456,CUST-000365,2024-02-19,Technical,Critical,189.4,4
TKT-0000457,CUST-004919,2023-12-12,Feature Request,Medium,50.7,5
TKT-0000458,CUST-004368,2023-02-09,Technical,Medium,42.8,4
TKT-0000459,CUST-001996,2024-08-13,Feature Request,High,94.5,5
TKT-0000460,CUST-003272,2023-03-07,Feature Request,Medium,54.6,4
TKT-0000461,CUST-000554,2024-01-21,Account,High,71.5,5
TKT-0000462,CUST-001666,2023-07-26,Account,Low,27.0,5
TKT-0000463,CUST-001542,2024-09-06,Feature Request,High,86.0,2
TKT-0000464,CUST-002660,2024-04-04,Bug,High,82.5,5
TKT-0000465,CUST-003354,2024-10-14,Account,Medium,32.5,4
TKT-0000466,CUST-003396,2024-01-09,Account,Medium,53.7,3
TKT-0000467,CUST-000298,2023-01-24,Technical,Medium,53.7,3
TKT-0000468,CUST-004914,2024-01-13,Feature Request,Medium,38.2,4
TKT-0000469,CUST-001954,2024-03-25,Technical,Medium,36.8,4
TKT-0000470,CUST-001145,2024-09-12,Billing,Low,20.7,5
TKT-0000471,CUST-003135,2023-05-21,Bug,Low,25.3,3
TKT-0000472,CUST-001540,2023-05-04,Feature Request,Medium,17.8,4
TKT-0000473,CUST-002536,2024-01-15,Bug,Low,20.9,5
TKT-0000474,CUST-001818,2023-03-07,Billing,High,55.8,5
TKT-0000475,CUST-001865,2023-02-09,Billing,Medium,53.8,4
TKT-0000476,CUST-000199,2024-11-02,Account,Medium,21.9,5
TKT-0000477,CUST-003025,2024-09-10,Account,Low,21.3,4
TKT-0000478,CUST-001090,2024-07-24,Billing,Medium,49.7,5
TKT-0000479,CUST-001474,2023-04-05,Billing,Medium,48.4,3
TKT-0000480,CUST-000284,2023-03-05,Account,Medium,32.2,3
TKT-0000481,CUST-000483,2023-02-01,Bug,Medium,50.8,5
TKT-0000482,CUST-000467,2024-10-21,Billing,Low,18.0,3
TKT-0000483,CUST-003607,2024-08-15,Technical,Critical,118.9,3
TKT-0000484,CUST-000900,2023-09-29,Feature Request,High,86.0,4
TKT-0000485,CUST-000218,2023-10-29,Bug,Low,16.6,5
TKT-0000486,CUST-001451,2023-08-15,Bug,Medium,49.7,2
TKT-0000487,CUST-002146,2023-01-16,Bug,Medium,35.6,4
TKT-0000488,CUST-004897,2023-02-06,Account,Low,16.3,5
TKT-0000489,CUST-002247,2023-05-23,Technical,Low,23.3,5
TKT-0000490,CUST-000552,2024-04-15,Bug,Medium,43.9,3
TKT-0000491,CUST-000949,2024-05-14,Account,High,75.9,4
TKT-0000492,CUST-001827,2023-08-19,Feature Request,Low,27.1,4
TKT-0000493,CUST-002896,2023-05-22,Feature Request,Low,18.0,3
TKT-0000494,CUST-004667,2023-01-15,Technical,High,48.4,4
TKT-0000495,CUST-001202,2024-11-24,Account,Medium,59.4,4
TKT-0000496,CUST-000448,2024-01-20,Billing,Low,23.9,2
TKT-0000497,CUST-002024,2023-12-10,Billing,Medium,53.0,5
TKT-0000498,CUST-004960,2024-02-11,Billing,High,55.2,4
TKT-0000499,CUST-002648,2024-08-02,Bug,Medium,50.5,2
TKT-0000500,CUST-004756,2023-10-24,Account,Medium,59.0,4
TKT-0000501,CUST-002599,2023-05-30,Bug,Low,27.1,5
TKT-0000502,CUST-004726,2024-04-02,Account,Low,30.9,3
TKT-0000503,CUST-004291,2024-10-20,Bug,Medium,48.6,4
TKT-0000504,CUST-002120,2024-02-27,Bug,Low,17.3,3
TKT-0000505,CUST-000226,2024-10-05,Account,Medium,48.3,5
TKT-0000506,CUST-003598,2023-07-13,Technical,Medium,40.1,4
TKT-0000507,CUST-001429,2024-07-20,Account,Medium,72.7,5
TKT-0000508,CUST-004250,2023-01-09,Feature Request,Medium,52.0,4
TKT-0000509,CUST-003923,2024-10-10,Bug,High,69.7,5
TKT-0000510,CUST-003281,2024-06-22,Bug,Medium,42.7,4
TKT-0000511,CUST-004000,2023-06-27,Bug,High,62.7,3
TKT-0000512,CUST-000003,2024-01-27,Feature Request,High,106.8,3
TKT-0000513,CUST-004172,2023-07-22,Feature Request,Low,26.9,3
TKT-0000514,CUST-000828,2023-06-18,Technical,Low,30.2,4
TKT-0000515,CUST-000717,2024-02-08,Bug,High,43.7,2
TKT-0000516,CUST-003353,2024-03-31,Billing,Low,33.9,2
TKT-0000517,CUST-004830,2024-03-03,Technical,Low,29.0,4
TKT-0000518,CUST-003917,2023-08-20,Feature Request,Medium,34.2,3
TKT-0000519,CUST-004576,2024-12-12,Technical,Medium,55.1,5
TKT-0000520,CUST-002224,2024-10-18,Account,High,64.9,2
TKT-0000521,CUST-004676,2023-04-13,Feature Request,Low,25.5,4
TKT-0000522,CUST-004144,2023-03-31,Account,Low,27.8,5
TKT-0000523,CUST-002804,2023-11-13,Feature Request,Medium,48.3,4
TKT-0000524,CUST-000742,2023-09-10,Feature Request,Critical,76.7,4
TKT-0000525,CUST-002421,2023-03-23,Account,Low,25.7,4
TKT-0000526,CUST-001098,2023-03-04,Billing,Medium,40.1,4
TKT-0000527,CUST-000957,2024-04-14,Bug,Low,27.7,4
TKT-0000528,CUST-003252,2023-12-14,Technical,High,71.2,5
TKT-0000529,CUST-002132,2023-08-23,Bug,Low,22.5,3
TKT-0000530,CUST-002039,2024-09-03,Account,Low,23.5,4
TKT-0000531,CUST-004456,2024-05-30,Account,Medium,45.1,4
TKT-0000532,CUST-001412,2024-05-02,Feature Request,Medium,80.8,4
TKT-0000533,CUST-002497,2023-03-22,Bug,High,77.6,4
TKT-0000534,CUST-001859,2023-10-10,Account,Low,19.9,5
TKT-0000535,CUST-004565,2023-04-22,Technical,High,114.2,5
TKT-0000536,CUST-002728,2023-09-30,Billing,Low,18.6,4
TKT-0000537,CUST-002955,2023-07-10,Technical,High,97.3,3
TKT-0000538,CUST-000354,2024-03-18,Account,Low,27.8,3
TKT-0000539,CUST-003685,2023-10-26,Billing,Medium,18.1,4
TKT-0000540,CUST-003270,2023-05-18,Billing,Low,17.1,2
TKT-0000541,CUST-003860,2024-08-29,Account,Medium,61.3,4
TKT-0000542,CUST-000276,2023-08-15,Account,Low,26.2,4
TKT-0000543,CUST-004710,2023-02-01,Bug,Low,29.8,3
TKT-0000544,CUST-003696,2024-01-21,Feature Request,Low,20.8,2
TKT-0000545,CUST-000930,2024-11-17,Account,Low,18.4,2
TKT-0000546,CUST-000007,2023-09-21,Feature Request,High,36.2,2
TKT-0000547,CUST-000304,2024-01-26,Billing,Medium,60.7,3
TKT-0000548,CUST-000029,2023-04-25,Account,Medium,22.5,3
TKT-0000549,CUST-000047,2023-10-16,Bug,Medium,53.3,3
TKT-0000550,CUST-000002,2023-07-23,Technical,Low,31.9,4
TKT-0000551,CUST-003921,2024-06-02,Account,High,92.3,5
TKT-0000552,CUST-000183,2023-07-26,Feature Request,Low,24.5,5
TKT-0000553,CUST-002965,2024-06-02,Technical,Medium,65.8,3
TKT-0000554,CUST-003833,2023-03-06,Feature Request,High,81.9,5
TKT-0000555,CUST-001833,2024-02-27,Technical,Medium,33.3,5
TKT-0000556,CUST-003250,2024-05-24,Billing,Medium,55.5,3
TKT-0000557,CUST-002202,2023-11-04,Billing,Medium,62.5,4
TKT-0000558,CUST-002612,2024-12-26,Billing,High,86.8,4
TKT-0000559,CUST-001583,2023-05-18,Technical,Medium,30.7,4
TKT-0000560,CUST-002802,2024-12-08,Technical,Low,9.6,2
TKT-0000561,CUST-003783,2024-07-07,Bug,Medium,43.7,4
TKT-0000562,CUST-003991,2024-09-01,Bug,Critical,101.9,4
TKT-0000563,CUST-000681,2023-11-17,Feature Request,Medium,56.8,3
TKT-0000564,CUST-000741,2023-11-15,Technical,Medium,43.5,4
TKT-0000565,CUST-000392,2023-02-22,Account,Medium,60.2,4
TKT-0000566,CUST-000639,2023-12-31,Bug,Low,21.4,5
TKT-0000567,CUST-004813,2024-06-29,Billing,High,83.0,5
TKT-0000568,CUST-001615,2023-10-19,Technical,Medium,54.2,5
TKT-0000569,CUST-001400,2024-11-03,Bug,Low,20.9,2
TKT-0000570,CUST-003417,2024-04-30,Feature Request,Medium,48.9,3
TKT-0000571,CUST-001621,2023-09-23,Bug,Low,27.4,5
TKT-0000572,CUST-001948,2023-09-10,Billing,Low,22.5,5
TKT-0000573,CUST-000583,2024-07-25,Bug,Low,22.1,4
TKT-0000574,CUST-001203,2024-08-20,Billing,Medium,16.1,4
TKT-0000575,CUST-004478,2023-10-27,Technical,Medium,67.9,4
TKT-0000576,CUST-001705,2024-05-15,Feature Request,High,86.9,4
TKT-0000577,CUST-002203,2023-12-11,Feature Request,High,64.9,5
TKT-0000578,CUST-004062,2023-05-17,Technical,Low,27.4,5
TKT-0000579,CUST-004336,2024-06-04,Bug,Medium,27.1,5
TKT-0000580,CUST-003215,2024-08-26,Feature Request,Medium,56.5,3
TKT-0000581,CUST-004086,2024-05-10,Technical,Medium,51.6,5
TKT-0000582,CUST-002160,2023-06-15,Account,High,89.5,4
TKT-0000583,CUST-003332,2024-10-29,Account,Low,38.3,4
TKT-0000584,CUST-002212,2023-11-09,Billing,High,54.1,4
TKT-0000585,CUST-003524,2023-12-08,Bug,Medium,38.2,4
TKT-0000586,CUST-003644,2024-09-13,Account,Medium,52.4,3
TKT-0000587,CUST-000011,2024-04-14,Technical,Medium,43.6,5
TKT-0000588,CUST-000981,2024-07-31,Account,Critical,116.5,2
TKT-0000589,CUST-003675,2024-07-23,Bug,Low,18.9,3
TKT-0000590,CUST-003828,2024-08-26,Billing,Medium,59.4,3
TKT-0000591,CUST-003451,2024-07-10,Bug,Medium,63.0,2
TKT-0000592,CUST-000989,2023-07-02,Account,Medium,36.1,4
TKT-0000593,CUST-002989,2023-07-11,Technical,Low,23.0,4
TKT-0000594,CUST-001777,2023-10-22,Billing,Low,32.1,5
TKT-0000595,CUST-001894,2023-12-15,Bug,Low,24.5,4
TKT-0000596,CUST-002478,2023-12-20,Feature Request,Medium,59.4,2
TKT-0000597,CUST-004227,2024-12-09,Billing,High,44.0,3
TKT-0000598,CUST-003900,2023-10-30,Billing,High,79.9,5
TKT-0000599,CUST-003233,2023-01-28,Billing,Medium,30.9,4
TKT-0000600,CUST-002119,2024-10-28,Bug,Low,30.1,4
TKT-0000601,CUST-004716,2023-10-14,Billing,Low,39.6,5
TKT-0000602,CUST-003944,2023-06-05,Technical,Medium,54.7,4
TKT-0000603,CUST-003968,2023-05-06,Technical,Low,32.2,4
TKT-0000604,CUST-001147,2023-01-22,Account,High,60.1,5
TKT-0000605,CUST-003599,2023-01-10,Technical,Medium,38.0,5
TKT-0000606,CUST-004288,2023-04-26,Feature Request,Critical,124.0,4
TKT-0000607,CUST-002762,2023-11-04,Bug,Low,31.6,4
TKT-0000608,CUST-002286,2024-10-13,Bug,Medium,30.6,2
TKT-0000609,CUST-004624,2024-08-28,Bug,High,63.4,4
TKT-0000610,CUST-004280,2024-09-17,Feature Request,Low,22.1,4
TKT-0000611,CUST-003212,2024-02-14,Technical,Medium,27.4,4
TKT-0000612,CUST-004441,2023-05-02,Account,High,43.1,5
TKT-0000613,CUST-000846,2023-04-23,Technical,Medium,52.9,4
TKT-0000614,CUST-000136,2024-04-29,Feature Request,Medium,39.7,4
TKT-0000615,CUST-000090,2024-04-01,Technical,Medium,53.1,4
TKT-0000616,CUST-004796,2024-06-23,Account,Medium,39.0,4
TKT-0000617,CUST-003543,2023-11-26,Billing,Medium,69.8,5
TKT-0000618,CUST-002638,2023-10-14,Account,Low,29.1,5
TKT-0000619,CUST-004922,2024-01-16,Billing,Medium,69.4,4
TKT-0000620,CUST-004326,2023-08-02,Technical,Medium,35.0,4
TKT-0000621,CUST-004207,2024-08-02,Bug,Critical,172.8,4
TKT-0000622,CUST-000380,2024-10-26,Feature Request,Medium,37.6,4
TKT-0000623,CUST-001887,2023-02-02,Account,Low,20.2,5
TKT-0000624,CUST-000668,2023-12-21,Account,Low,20.6,3
TKT-0000625,CUST-002542,2024-03-26,Feature Request,Medium,51.3,2
TKT-0000626,CUST-003167,2024-12-21,Feature Request,Low,22.3,4
TKT-0000627,CUST-002112,2024-09-26,Feature Request,Medium,17.6,4
TKT-0000628,CUST-000464,2024-07-13,Account,Medium,61.4,5
TKT-0000629,CUST-004253,2024-01-25,Technical,Medium,45.5,5
TKT-0000630,CUST-001517,2024-01-29,Billing,Medium,26.9,4
TKT-0000631,CUST-001159,2023-05-12,Billing,Medium,56.8,4
TKT-0000632,CUST-004780,2024-03-17,Billing,Medium,64.7,5
TKT-0000633,CUST-000365,2024-08-31,Technical,High,86.2,5
TKT-0000634,CUST-004650,2023-06-30,Technical,High,72.9,5
TKT-0000635,CUST-004966,2023-08-09,Billing,Low,17.8,3
TKT-0000636,CUST-002684,2023-08-31,Feature Request,Critical,132.5,5
TKT-0000637,CUST-003700,2024-08-03,Account,Low,33.8,4
TKT-0000638,CUST-003218,2023-12-13,Bug,High,106.7,4
TKT-0000639,CUST-004141,2023-09-05,Account,High,75.5,4
TKT-0000640,CUST-002842,2023-01-09,Bug,Medium,59.4,4
TKT-0000641,CUST-002573,2023-02-03,Account,Low,28.2,4
TKT-0000642,CUST-000292,2024-11-18,Bug,Low,26.9,5
TKT-0000643,CUST-002539,2024-10-05,Technical,High,67.7,4
TKT-0000644,CUST-004162,2023-05-11,Account,Medium,68.3,4
TKT-0000645,CUST-001569,2024-11-01,Technical,Medium,43.3,5
TKT-0000646,CUST-000924,2023-12-21,Technical,High,60.4,5
TKT-0000647,CUST-000763,2023-12-26,Account,Low,23.3,3
TKT-0000648,CUST-002390,2023-07-20,Billing,Medium,30.6,4
TKT-0000649,CUST-001943,2024-09-01,Technical,Medium,32.5,2
TKT-0000650,CUST-003429,2023-12-09,Billing,Low,25.2,3
TKT-0000651,CUST-001964,2024-11-05,Technical,Medium,72.4,4
TKT-0000652,CUST-001845,2023-07-07,Bug,Medium,47.1,3
TKT-0000653,CUST-003272,2024-10-16,Billing,Medium,40.2,3
TKT-0000654,CUST-001631,2024-01-14,Billing,High,72.7,5
TKT-0000655,CUST-004561,2024-02-14,Feature Request,High,70.9,4
TKT-0000656,CUST-003223,2024-12-10,Bug,Low,30.5,5
TKT-0000657,CUST-003815,2023-07-31,Bug,Low,20.7,5
TKT-0000658,CUST-000412,2024-04-10,Technical,High,76.9,3
TKT-0000659,CUST-001414,2024-05-14,Billing,Low,20.1,1
TKT-0000660,CUST-002081,2024-11-15,Technical,Medium,54.1,4
TKT-0000661,CUST-004437,2023-08-12,Bug,Medium,42.2,4
TKT-0000662,CUST-002378,2023-04-19,Technical,Medium,46.6,3
TKT-0000663,CUST-002920,2023-06-29,Bug,Critical,150.5,3
TKT-0000664,CUST-000324,2024-01-03,Bug,Medium,52.9,2
TKT-0000665,CUST-001673,2023-06-11,Feature Request,Medium,47.6,2
TKT-0000666,CUST-001246,2023-11-15,Technical,High,120.5,5
TKT-0000667,CUST-002076,2024-01-06,Technical,High,61.0,4
TKT-0000668,CUST-002890,2024-06-27,Feature Request,Medium,59.2,4
TKT-0000669,CUST-003539,2024-05-16,Billing,High,84.8,5
TKT-0000670,CUST-000353,2023-02-02,Bug,Medium,26.2,5
TKT-0000671,CUST-001177,2023-05-06,Technical,Low,23.9,4
TKT-0000672,CUST-003605,2023-08-15,Bug,Low,27.6,4
TKT-0000673,CUST-004624,2023-04-08,Bug,Low,16.3,4
TKT-0000674,CUST-003375,2023-04-30,Feature Request,Low,8.1,5
TKT-0000675,CUST-004261,2023-03-06,Bug,Low,23.5,4
TKT-0000676,CUST-004491,2024-03-31,Feature Request,Low,21.6,4
TKT-0000677,CUST-004052,2023-12-26,Bug,Medium,15.2,4
TKT-0000678,CUST-002038,2023-05-05,Feature Request,High,93.3,3
TKT-0000679,CUST-000319,2024-05-17,Account,Medium,55.0,2
TKT-0000680,CUST-003772,2023-09-01,Feature Request,High,55.5,5
TKT-0000681,CUST-003753,2024-11-14,Technical,Medium,45.7,1
TKT-0000682,CUST-001544,2023-07-31,Feature Request,Low,22.1,5
TKT-0000683,CUST-002365,2024-01-09,Billing,Low,30.4,5
TKT-0000684,CUST-004896,2024-07-24,Feature Request,High,82.2,5
TKT-0000685,CUST-000479,2023-07-20,Billing,Low,8.7,4
TKT-0000686,CUST-004483,2024-02-26,Technical,Low,41.0,5
TKT-0000687,CUST-003541,2023-05-26,Bug,Low,20.7,4
TKT-0000688,CUST-002501,2023-10-29,Technical,Critical,92.4,4
TKT-0000689,CUST-004120,2024-07-30,Bug,High,57.9,3
TKT-0000690,CUST-003826,2024-10-09,Bug,Medium,67.6,4
TKT-0000691,CUST-001997,2023-06-30,Account,Medium,51.2,4
TKT-0000692,CUST-003224,2023-05-08,Account,Low,20.5,4
TKT-0000693,CUST-002896,2023-12-11,Feature Request,High,101.8,5
TKT-0000694,CUST-001259,2023-03-30,Account,Medium,59.4,4
TKT-0000695,CUST-001836,2023-12-14,Feature Request,High,96.8,3
TKT-0000696,CUST-004589,2024-03-15,Account,Medium,41.0,5
TKT-0000697,CUST-003801,2024-08-16,Technical,Low,8.6,4
TKT-0000698,CUST-000911,2023-11-13,Account,Low,25.5,5
TKT-0000699,CUST-002218,2023-11-15,Feature Request,High,59.4,4
TKT-0000700,CUST-000269,2023-08-14,Bug,Medium,50.7,4
TKT-0000701,CUST-001900,2024-07-20,Feature Request,High,45.6,4
TKT-0000702,CUST-002581,2024-05-22,Feature Request,Low,23.5,3
TKT-0000703,CUST-002918,2024-07-14,Technical,High,74.8,4
TKT-0000704,CUST-002383,2024-05-02,Technical,Medium,42.5,5
TKT-0000705,CUST-004737,2023-03-13,Feature Request,Medium,37.1,3
TKT-0000706,CUST-000570,2024-04-13,Billing,Low,34.8,3
TKT-0000707,CUST-003728,2023-03-12,Feature Request,High,97.9,5
TKT-0000708,CUST-003485,2023-08-25,Technical,Medium,39.8,3
TKT-0000709,CUST-003313,2023-11-28,Account,Medium,51.6,2
TKT-0000710,CUST-000979,2024-12-01,Technical,Medium,65.4,2
TKT-0000711,CUST-003491,2024-09-15,Billing,Low,28.6,4
TKT-0000712,CUST-003769,2023-08-09,Bug,High,46.8,5
TKT-0000713,CUST-002416,2023-12-23,Feature Request,Low,19.4,3
TKT-0000714,CUST-002075,2024-12-14,Billing,Critical,82.2,5
TKT-0000715,CUST-003426,2024-11-16,Feature Request,Medium,55.5,5
TKT-0000716,CUST-003691,2024-06-09,Technical,High,56.3,4
TKT-0000717,CUST-001392,2024-11-28,Bug,High,77.3,4
TKT-0000718,CUST-001287,2024-08-21,Bug,Low,16.5,3
TKT-0000719,CUST-001612,2023-03-27,Technical,High,71.0,4
TKT-0000720,CUST-004528,2023-02-27,Account,Low,31.3,4
TKT-0000721,CUST-000918,2023-12-25,Account,Low,27.9,4
TKT-0000722,CUST-004001,2023-10-13,Technical,Medium,54.0,4
TKT-0000723,CUST-000588,2024-07-05,Account,Critical,29.7,1
TKT-0000724,CUST-004956,2023-06-28,Bug,Medium,50.0,2
TKT-0000725,CUST-000277,2023-12-05,Feature Request,Low,28.4,4
TKT-0000726,CUST-000872,2024-03-19,Account,High,96.4,4
TKT-0000727,CUST-004902,2023-06-12,Technical,Medium,49.4,4
TKT-0000728,CUST-001103,2024-05-10,Technical,High,66.6,2
TKT-0000729,CUST-003360,2023-08-07,Bug,High,79.1,5
TKT-0000730,CUST-000289,2024-09-17,Bug,Low,25.9,2
TKT-0000731,CUST-000083,2024-03-10,Account,Medium,20.7,4
TKT-0000732,CUST-004254,2023-10-15,Account,Low,17.6,5
TKT-0000733,CUST-000027,2023-07-23,Feature Request,Medium,58.8,3
TKT-0000734,CUST-002330,2024-11-20,Technical,Medium,51.5,4
TKT-0000735,CUST-000824,2023-07-26,Technical,High,64.8,5
TKT-0000736,CUST-001983,2023-05-08,Feature Request,Low,21.6,4
TKT-0000737,CUST-000699,2024-03-16,Billing,Medium,53.1,4
TKT-0000738,CUST-001692,2023-03-26,Technical,High,92.6,2
TKT-0000739,CUST-004501,2023-06-07,Account,Low,17.1,5
TKT-0000740,CUST-002415,2023-01-01,Bug,Low,20.4,3
TKT-0000741,CUST-002790,2024-10-21,Feature Request,High,92.9,3
TKT-0000742,CUST-003980,2024-09-05,Feature Request,Medium,41.2,3
TKT-0000743,CUST-001751,2024-09-23,Feature Request,Low,25.0,5
TKT-0000744,CUST-003168,2023-05-25,Account,Medium,23.6,3
TKT-0000745,CUST-002675,2024-07-16,Billing,Medium,51.6,4
TKT-0000746,CUST-003059,2024-03-06,Technical,High,65.4,5
TKT-0000747,CUST-001255,2024-11-07,Technical,Low,20.2,4
TKT-0000748,CUST-002230,2024-06-30,Account,Low,32.0,4
TKT-0000749,CUST-003612,2024-11-08,Bug,Low,22.0,4
TKT-0000750,CUST-001226,2024-12-21,Feature Request,Critical,70.8,4
TKT-0000751,CUST-004816,2024-05-02,Technical,Medium,45.0,3
TKT-0000752,CUST-003189,2024-07-25,Bug,Medium,61.9,3
TKT-0000753,CUST-000637,2023-10-28,Technical,Low,24.5,3
TKT-0000754,CUST-002388,2023-06-06,Account,Low,35.2,5
TKT-0000755,CUST-001336,2024-11-13,Account,High,50.5,5
TKT-0000756,CUST-003576,2024-12-12,Bug,High,83.3,4
TKT-0000757,CUST-000554,2024-04-28,Account,Critical,100.5,4
TKT-0000758,CUST-002877,2024-05-07,Technical,Medium,18.7,3
TKT-0000759,CUST-004888,2023-12-05,Feature Request,Medium,33.9,5
TKT-0000760,CUST-003418,2023-04-16,Bug,Medium,25.8,4
TKT-0000761,CUST-003656,2023-11-19,Billing,High,64.5,2
TKT-0000762,CUST-000282,2023-08-16,Account,High,59.8,5
TKT-0000763,CUST-002223,2024-02-11,Billing,High,78.1,3
TKT-0000764,CUST-002966,2024-11-04,Feature Request,Low,15.9,5
TKT-0000765,CUST-004784,2024-03-26,Technical,Medium,35.8,4
TKT-0000766,CUST-004520,2023-05-21,Bug,Medium,50.2,5
TKT-0000767,CUST-004489,2023-02-18,Bug,Medium,52.8,4
TKT-0000768,CUST-004318,2024-12-10,Technical,High,81.0,5
TKT-0000769,CUST-001170,2024-08-27,Billing,Medium,18.3,4
TKT-0000770,CUST-000296,2024-03-26,Bug,Low,32.4,5
TKT-0000771,CUST-000291,2023-12-29,Technical,Medium,35.1,3
TKT-0000772,CUST-000501,2023-02-06,Technical,Medium,51.3,5
TKT-0000773,CUST-004756,2024-01-29,Technical,High,75.8,4
TKT-0000774,CUST-002493,2024-01-20,Account,High,63.6,1
TKT-0000775,CUST-000140,2024-09-22,Account,High,73.1,4
TKT-0000776,CUST-004029,2024-08-30,Account,Low,21.3,4
TKT-0000777,CUST-003131,2023-04-17,Bug,Low,21.2,4
TKT-0000778,CUST-004841,2024-12-01,Feature Request,High,107.7,1
TKT-0000779,CUST-000120,2024-10-19,Feature Request,Medium,46.5,4
TKT-0000780,CUST-004791,2023-05-12,Billing,High,99.5,4
TKT-0000781,CUST-003230,2024-07-13,Feature Request,Medium,51.3,4
TKT-0000782,CUST-003651,2023-11-18,Bug,Low,33.0,5
TKT-0000783,CUST-003186,2024-02-10,Bug,Low,26.2,5
TKT-0000784,CUST-000565,2024-06-14,Bug,Medium,41.1,5
TKT-0000785,CUST-003754,2023-12-04,Account,Medium,46.8,1
TKT-0000786,CUST-002332,2024-08-01,Billing,Low,25.0,3
TKT-0000787,CUST-003639,2023-10-09,Technical,Low,28.3,5
