customer_id,signup_date,region,plan,industry,company_size,mrr,tenure_months,churned,nps_score,support_tickets,feature_adoption_score
CUST-000286,2024-03-31,North America,Pro,Finance,SMB,157.74,9,False,55,3,12.2
CUST-000287,2021-03-23,Europe,Enterprise,Finance,SMB,497.4,45,False,38,1,31.5
CUST-000288,2021-06-17,Europe,Basic,Finance,SMB,43.81,43,False,9,5,32.7
CUST-000289,2023-05-09,North America,Basic,Retail,SMB,44.63,20,False,23,0,6.3
CUST-000290,2024-04-10,Europe,Pro,Finance,Mid-Market,145.3,8,False,30,0,33.7
CUST-000291,2024-03-03,North America,Basic,Healthcare,SMB,35.53,10,False,64,3,47.4
CUST-000292,2023-12-07,North America,Basic,Education,SMB,36.84,13,True,51,2,27.0
CUST-000293,2022-10-10,Asia Pacific,Basic,Retail,Mid-Market,45.65,27,False,19,5,11.3
CUST-000294,2022-06-19,North America,Basic,Technology,Startup,64.55,30,False,43,0,9.3
CUST-000295,2022-02-23,North America,Pro,Finance,Startup,156.14,34,False,25,2,40.0
CUST-000296,2022-10-06,Europe,Basic,Education,Startup,57.04,27,False,22,2,3.9
CUST-000297,2022-05-04,Asia Pacific,Basic,Education,Startup,60.97,32,False,47,3,17.0
CUST-000298,2022-06-28,North America,Pro,Retail,SMB,151.81,30,False,32,3,46.6
CUST-000299,2023-03-22,Europe,Basic,Technology,SMB,44.43,21,False,11,2,63.8
CUST-000300,2021-09-26,North America,Basic,Manufacturing,SMB,44.89,39,False,51,1,42.2
CUST-000301,2022-09-07,North America,Pro,Healthcare,Startup,140.74,28,False,38,3,28.6
CUST-000302,2023-07-26,Europe,Basic,Manufacturing,Mid-Market,57.11,17,False,27,1,47.4
CUST-000303,2022-10-10,Europe,Pro,Education,Mid-Market,139.64,27,False,64,2,28.9
CUST-000304,2021-05-29,Europe,Enterprise,Manufacturing,Enterprise,519.9,43,True,56,3,42.3
CUST-000305,2021-01-20,Europe,Basic,Education,Enterprise,39.97,48,False,37,1,42.5
CUST-000306,2023-07-28,Latin America,Pro,Manufacturing,Enterprise,161.23,17,False,0,0,17.9
CUST-000307,2024-02-28,Europe,Basic,Education,Mid-Market,61.28,10,False,57,1,23.7
CUST-000308,2021-07-24,North America,Basic,Education,Mid-Market,55.24,41,True,25,2,57.3
CUST-000309,2021-05-31,Asia Pacific,Enterprise,Retail,Startup,515.21,43,False,31,4,37.3
CUST-000310,2024-01-07,North America,Enterprise,Technology,Mid-Market,497.04,11,False,28,4,42.4
CUST-000311,2022-03-13,North America,Basic,Education,Startup,50.28,34,False,9,1,24.7
CUST-000312,2023-11-03,North America,Pro,Healthcare,Mid-Market,151.24,14,False,44,2,17.5
CUST-000313,2022-06-28,North America,Enterprise,Healthcare,SMB,504.9,30,False,18,1,63.6
CUST-000314,2021-09-29,Latin America,Enterprise,Finance,Mid-Market,480.81,39,False,43,3,22.5
CUST-000315,2022-12-16,Asia Pacific,Pro,Education,Startup,147.94,24,False,16,3,41.4
CUST-000316,2021-05-21,Europe,Basic,Education,SMB,57.58,44,False,25,3,18.2
CUST-000317,2022-05-16,North America,Basic,Education,SMB,45.28,32,False,42,2,45.8
CUST-000318,2023-01-27,North America,Enterprise,Manufacturing,SMB,518.6,23,False,37,4,46.2
CUST-000319,2022-08-07,North America,Basic,Education,SMB,50.28,29,False,47,0,20.9
CUST-000320,2021-11-20,North America,Pro,Education,Startup,154.15,37,False,48,2,49.2
CUST-000321,2023-06-17,Europe,Basic,Healthcare,SMB,64.51,18,False,61,1,7.3
CUST-000322,2024-01-18,Europe,Basic,Technology,SMB,50.29,11,False,34,3,9.3
CUST-000323,2022-09-12,Europe,Basic,Technology,Mid-Market,64.35,28,False,59,5,7.8
CUST-000324,2023-12-20,North America,Enterprise,Finance,SMB,504.83,12,False,28,3,32.0
CUST-000325,2021-01-17,Latin America,Basic,Healthcare,SMB,54.85,48,False,50,3,21.7
CUST-000326,2024-02-10,Europe,Pro,Education,Enterprise,140.11,10,False,57,2,4.8
CUST-000327,2022-09-06,Europe,Basic,Technology,SMB,60.06,28,False,57,4,56.5
CUST-000328,2021-08-01,Europe,Basic,Retail,SMB,42.94,41,False,5,4,42.4
CUST-000329,2021-10-03,North America,Basic,Retail,SMB,47.14,39,False,-27,4,6.0
CUST-000330,2022-06-26,North America,Pro,Retail,Mid-Market,161.59,30,False,46,2,55.8
CUST-000331,2021-08-25,North America,Basic,Education,SMB,45.33,40,False,35,3,8.4
CUST-000332,2021-08-08,Asia Pacific,Basic,Education,SMB,52.48,41,False,40,1,4.1
CUST-000333,2024-02-08,North America,Basic,Finance,Mid-Market,48.46,10,False,36,0,31.3
CUST-000334,2021-11-15,North America,Basic,Finance,Startup,48.81,38,True,28,3,23.9
CUST-000335,2022-07-12,North America,Enterprise,Finance,Mid-Market,497.51,30,False,46,2,54.1
CUST-000336,2022-08-01,North America,Enterprise,Manufacturing,SMB,488.64,29,False,41,4,23.0
CUST-000337,2022-03-08,Asia Pacific,Basic,Retail,SMB,54.45,34,False,32,0,49.3
CUST-000338,2022-12-04,Europe,Pro,Education,Mid-Market,155.34,25,False,35,2,49.5
CUST-000339,2022-02-21,Europe,Enterprise,Retail,SMB,493.18,34,False,47,2,51.9
CUST-000340,2022-06-25,North America,Basic,Finance,Mid-Market,44.58,30,False,23,2,5.3
CUST-000341,2023-11-02,Europe,Pro,Education,Enterprise,158.13,14,False,12,5,41.1
CUST-000342,2023-09-28,Europe,Enterprise,Healthcare,SMB,496.36,15,False,12,2,43.6
CUST-000343,2022-05-30,North America,Basic,Technology,Enterprise,49.93,31,False,24,2,28.7
CUST-000344,2021-04-15,North America,Basic,Technology,Startup,40.18,45,False,64,7,55.1
CUST-000345,2021-07-09,North America,Enterprise,Finance,Mid-Market,498.37,42,False,37,1,68.6
CUST-000346,2023-05-18,Europe,Pro,Retail,SMB,140.24,19,False,21,3,35.3
CUST-000347,2022-07-21,Europe,Basic,Healthcare,SMB,42.95,29,True,39,2,23.3
CUST-000348,2021-04-01,North America,Basic,Education,Startup,41.36,45,False,14,2,40.2
CUST-000349,2021-01-08,North America,Basic,Retail,SMB,57.63,48,False,31,3,61.6
CUST-000350,2022-11-15,Europe,Pro,Finance,Startup,135.7,25,False,26,5,20.0
CUST-000351,2021-09-25,Europe,Pro,Retail,Enterprise,151.67,39,False,8,2,62.7
CUST-000352,2022-06-21,Asia Pacific,Enterprise,Finance,Mid-Market,496.77,30,False,56,0,61.9
CUST-000353,2021-11-27,Europe,Basic,Manufacturing,Startup,62.96,37,False,27,2,17.3
CUST-000354,2023-06-24,North America,Pro,Technology,Startup,156.79,18,False,34,2,23.6
CUST-000355,2024-02-04,North America,Pro,Technology,Mid-Market,136.6,11,False,48,4,79.5
CUST-000356,2023-05-26,Europe,Basic,Retail,SMB,43.39,19,False,42,1,32.0
CUST-000357,2024-02-23,North America,Basic,Healthcare,Startup,48.86,10,False,36,0,43.5
CUST-000358,2021-01-20,Europe,Enterprise,Education,SMB,493.39,48,False,30,2,64.1
CUST-000359,2021-08-18,Asia Pacific,Enterprise,Finance,SMB,508.08,41,False,49,2,25.0
CUST-000360,2021-06-04,Europe,Basic,Education,Startup,50.7,43,False,34,3,36.4
CUST-000361,2021-11-02,North America,Pro,Technology,Mid-Market,147.07,38,False,37,6,8.5
CUST-000362,2024-01-23,Europe,Basic,Healthcare,Mid-Market,58.81,11,False,57,5,3.1
CUST-000363,2021-03-15,Europe,Pro,Healthcare,Startup,137.23,46,True,58,0,42.7
CUST-000364,2023-01-27,Europe,Pro,Education,Enterprise,146.34,23,True,40,2,20.0
CUST-000365,2024-04-07,Asia Pacific,Pro,Technology,SMB,151.48,8,False,37,4,9.6
CUST-000366,2024-02-06,North America,Enterprise,Education,SMB,497.59,10,False,48,1,16.2
CUST-000367,2021-10-31,Latin America,Pro,Retail,Startup,117.95,38,False,29,0,11.4
CUST-000368,2023-05-31,Asia Pacific,Basic,Healthcare,Startup,52.39,19,False,30,2,33.2
CUST-000369,2021-09-19,North America,Pro,Healthcare,SMB,154.03,39,False,33,4,7.6
CUST-000370,2021-03-27,North America,Basic,Retail,Startup,38.87,45,False,14,6,36.1
CUST-000371,2022-09-24,North America,Basic,Technology,SMB,27.17,27,False,82,0,27.8
CUST-000372,2023-01-17,North America,Basic,Healthcare,Startup,42.22,23,False,27,1,40.4
CUST-000373,2021-03-23,North America,Basic,Manufacturing,Mid-Market,46.97,45,True,44,2,25.8
CUST-000374,2023-01-03,Europe,Pro,Manufacturing,Mid-Market,147.89,24,False,34,2,27.5
CUST-000375,2022-03-07,North America,Basic,Manufacturing,SMB,29.33,34,False,48,2,27.5
CUST-000376,2022-05-27,North America,Pro,Finance,Mid-Market,151.03,31,False,27,1,14.7
CUST-000377,2021-07-30,Asia Pacific,Pro,Finance,Enterprise,159.29,41,False,39,3,55.8
CUST-000378,2022-12-26,North America,Basic,Technology,Mid-Market,58.57,24,False,17,4,16.6
CUST-000379,2024-02-21,Asia Pacific,Pro,Retail,SMB,161.22,10,False,59,4,21.6
CUST-000380,2023-04-13,North America,Basic,Education,SMB,36.87,20,False,48,4,22.0
CUST-000381,2021-11-13,North America,Basic,Technology,Mid-Market,57.79,38,False,6,1,42.9
CUST-000382,2022-04-30,Europe,Pro,Education,Startup,139.66,32,False,35,2,37.9
CUST-000383,2021-11-29,Europe,Basic,Technology,SMB,56.89,37,False,7,4,28.7
CUST-000384,2021-12-29,Asia Pacific,Basic,Finance,SMB,41.63,36,False,19,5,20.6
CUST-000385,2023-04-25,Europe,Pro,Manufacturing,Mid-Market,152.52,20,False,53,3,40.6
CUST-000386,2021-02-20,Asia Pacific,Pro,Retail,Mid-Market,164.35,47,False,-14,1,11.0
CUST-000387,2022-01-03,North America,Basic,Finance,SMB,58.33,36,True,55,3,46.7
CUST-000388,2022-11-12,North America,Enterprise,Retail,Startup,489.78,26,False,42,3,27.0
CUST-000389,2023-04-24,Asia Pacific,Pro,Education,Enterprise,137.61,20,False,33,0,29.4
CUST-000390,2022-05-24,Asia Pacific,Enterprise,Technology,Startup,506.76,31,False,52,1,49.7
CUST-000391,2022-07-01,Latin America,Basic,Healthcare,Startup,62.19,30,True,89,2,27.2
CUST-000392,2021-11-23,North America,Pro,Healthcare,SMB,153.3,37,False,8,0,45.5
CUST-000393,2021-08-10,North America,Enterprise,Retail,Mid-Market,493.89,41,False,68,0,35.2
CUST-000394,2023-02-23,Asia Pacific,Pro,Manufacturing,Mid-Market,149.42,22,False,54,3,40.9
CUST-000395,2021-03-21,North America,Pro,Manufacturing,Enterprise,153.32,46,False,20,1,7.6
CUST-000396,2023-08-22,Asia Pacific,Basic,Retail,Startup,48.1,16,False,45,3,9.1
CUST-000397,2022-04-01,Asia Pacific,Basic,Finance,SMB,39.79,33,False,12,1,29.8
CUST-000398,2022-02-13,North America,Basic,Healthcare,SMB,59.64,35,False,25,4,20.9
CUST-000399,2023-08-01,Asia Pacific,Basic,Finance,Mid-Market,67.78,17,False,-7,1,12.2
CUST-000400,2022-12-18,Asia Pacific,Enterprise,Education,SMB,513.27,24,False,8,3,41.7
CUST-000401,2022-09-18,North America,Basic,Healthcare,Startup,27.29,27,False,42,2,26.8
CUST-000402,2022-04-12,Asia Pacific,Enterprise,Education,Mid-Market,510.56,33,False,44,3,42.2
CUST-000403,2022-04-02,Europe,Enterprise,Technology,SMB,504.78,33,False,44,4,39.9
CUST-000404,2021-02-18,Asia Pacific,Basic,Finance,SMB,42.43,47,False,47,2,35.4
CUST-000405,2022-01-31,North America,Basic,Retail,Mid-Market,29.38,35,False,37,3,23.4
CUST-000406,2023-03-28,Asia Pacific,Enterprise,Healthcare,SMB,497.86,21,False,48,1,39.9
CUST-000407,2022-11-04,North America,Enterprise,Finance,Startup,502.64,26,False,56,0,48.4
CUST-000408,2022-07-25,North America,Basic,Retail,SMB,37.93,29,False,39,1,15.7
CUST-000409,2021-05-23,Asia Pacific,Basic,Technology,SMB,61.32,43,False,26,1,23.4
CUST-000410,2022-07-26,North America,Pro,Healthcare,Startup,161.08,29,False,32,0,23.7
CUST-000411,2022-12-21,North America,Pro,Education,Mid-Market,153.68,24,True,18,4,4.4
CUST-000412,2023-11-10,Latin America,Basic,Technology,Startup,35.27,13,False,52,1,43.9
CUST-000413,2023-03-30,Latin America,Pro,Manufacturing,Enterprise,146.38,21,False,2,0,36.0
CUST-000414,2024-01-04,Europe,Basic,Retail,Startup,56.24,12,False,31,3,19.5
CUST-000415,2022-11-10,Europe,Basic,Healthcare,SMB,55.58,26,True,46,5,12.9
CUST-000416,2021-02-26,North America,Basic,Healthcare,SMB,42.01,46,False,14,1,7.7
CUST-000417,2021-08-25,North America,Basic,Technology,Mid-Market,43.48,40,False,7,3,9.7
CUST-000418,2022-06-19,North America,Basic,Healthcare,SMB,41.75,30,False,-10,5,13.4
CUST-000419,2022-01-01,Europe,Basic,Retail,Mid-Market,46.17,36,False,29,3,8.2
CUST-000420,2024-04-04,Asia Pacific,Basic,Technology,Mid-Market,44.13,9,False,12,4,24.1
CUST-000421,2022-06-28,Asia Pacific,Basic,Education,Enterprise,42.31,30,False,52,2,25.0
CUST-000422,2021-03-20,Asia Pacific,Basic,Technology,Mid-Market,47.62,46,True,3,1,14.2
CUST-000423,2021-08-11,North America,Enterprise,Technology,Startup,499.4,41,False,45,2,55.9
CUST-000424,2023-06-09,Europe,Basic,Education,Mid-Market,59.87,19,False,8,2,39.7
CUST-000425,2022-12-09,North America,Basic,Manufacturing,Enterprise,31.19,25,False,4,1,21.5
CUST-000426,2022-10-05,Europe,Pro,Retail,Enterprise,161.19,27,False,10,1,25.2
CUST-000427,2023-06-13,North America,Enterprise,Manufacturing,Startup,491.53,18,False,56,1,53.8
CUST-000428,2023-11-14,Asia Pacific,Basic,Manufacturing,Mid-Market,67.61,13,False,10,2,52.7
CUST-000429,2021-08-25,North America,Pro,Manufacturing,Startup,155.73,40,False,57,3,35.9
CUST-000430,2023-02-28,North America,Pro,Finance,SMB,154.47,22,False,39,3,20.7
CUST-000431,2024-03-26,North America,Pro,Manufacturing,Mid-Market,147.96,9,False,24,3,32.5
CUST-000432,2022-01-25,Asia Pacific,Basic,Finance,Enterprise,69.63,35,False,13,2,5.4
CUST-000433,2022-06-06,Europe,Pro,Education,SMB,148.69,31,False,73,2,44.7
CUST-000434,2021-04-01,North America,Basic,Retail,Mid-Market,64.12,45,False,23,3,30.4
CUST-000435,2023-06-13,North America,Pro,Manufacturing,Startup,143.25,18,False,23,2,35.1
CUST-000436,2021-01-04,Europe,Pro,Healthcare,Startup,156.17,48,False,64,3,25.0
CUST-000437,2023-12-01,North America,Basic,Education,SMB,67.98,13,True,67,1,22.3
CUST-000438,2024-01-08,Asia Pacific,Pro,Finance,SMB,140.52,11,False,32,4,46.3
CUST-000439,2022-02-08,Europe,Basic,Retail,Mid-Market,53.91,35,False,58,2,7.6
CUST-000440,2023-01-16,North America,Pro,Technology,SMB,141.94,23,False,22,3,39.6
CUST-000441,2023-06-03,North America,Basic,Retail,SMB,53.3,19,False,79,1,30.4
CUST-000442,2021-05-24,Latin America,Basic,Retail,SMB,67.94,43,False,8,3,49.9
CUST-000443,2022-11-08,North America,Basic,Manufacturing,SMB,39.67,26,False,16,1,66.8
CUST-000444,2022-10-05,North America,Enterprise,Manufacturing,Enterprise,500.56,27,False,61,2,25.1
CUST-000445,2021-09-13,Asia Pacific,Basic,Finance,SMB,40.66,40,False,29,8,36.2
CUST-000446,2022-09-08,Asia Pacific,Basic,Finance,SMB,47.71,28,False,62,3,11.9
CUST-000447,2023-11-05,Latin America,Basic,Manufacturing,Mid-Market,55.21,14,False,25,3,39.9
CUST-000448,2022-09-26,Asia Pacific,Pro,Manufacturing,SMB,146.02,27,False,48,2,33.2
CUST-000449,2023-04-17,North America,Pro,Healthcare,Mid-Market,164.74,20,False,21,2,19.9
CUST-000450,2022-10-31,North America,Basic,Healthcare,Startup,53.83,26,False,33,1,28.5
CUST-000451,2023-04-05,Asia Pacific,Basic,Education,Startup,35.77,21,False,9,2,56.6
CUST-000452,2022-08-29,Europe,Basic,Manufacturing,Enterprise,52.2,28,False,34,7,39.0
CUST-000453,2024-02-10,North America,Basic,Technology,Mid-Market,63.61,10,False,17,1,34.7
CUST-000454,2021-09-18,Asia Pacific,Basic,Healthcare,SMB,54.42,40,False,76,4,44.5
CUST-000455,2022-01-28,North America,Pro,Finance,Mid-Market,151.61,35,False,28,1,34.8
CUST-000456,2023-05-12,Europe,Basic,Retail,Enterprise,46.02,19,False,11,2,10.3
CUST-000457,2023-02-16,North America,Basic,Education,Startup,48.03,22,False,48,3,20.6
CUST-000458,2021-12-23,Europe,Basic,Healthcare,Startup,49.11,36,False,10,3,18.4
CUST-000459,2024-03-11,North America,Enterprise,Retail,SMB,474.54,9,False,52,1,42.0
CUST-000460,2022-09-09,North America,Enterprise,Retail,Startup,503.64,28,False,23,5,24.4
CUST-000461,2023-04-12,North America,Pro,Healthcare,Startup,158.97,20,False,34,3,29.9
CUST-000462,2024-01-28,Europe,Basic,Technology,Mid-Market,41.52,11,False,31,0,29.7
CUST-000463,2021-01-01,Europe,Basic,Technology,Startup,51.32,48,False,29,5,14.7
CUST-000464,2022-09-15,Europe,Basic,Education,Mid-Market,52.54,27,False,36,1,17.9
CUST-000465,2022-08-11,Latin America,Basic,Technology,SMB,57.1,29,False,21,1,17.3
CUST-000466,2022-03-07,North America,Pro,Education,SMB,149.12,34,False,13,5,31.9
CUST-000467,2023-05-31,North America,Pro,Finance,Mid-Market,154.4,19,False,35,1,20.5
CUST-000468,2024-04-02,Asia Pacific,Enterprise,Healthcare,SMB,487.38,9,False,27,2,35.0
CUST-000469,2022-10-22,North America,Pro,Retail,Startup,138.86,26,False,9,4,27.7
CUST-000470,2023-08-11,Latin America,Basic,Education,Startup,53.31,16,True,47,1,14.7
CUST-000471,2023-06-24,North America,Pro,Technology,Mid-Market,146.7,18,False,34,2,12.3
CUST-000472,2023-06-25,Latin America,Basic,Education,Startup,33.19,18,False,13,0,40.0
CUST-000473,2022-03-14,North America,Basic,Manufacturing,Startup,52.47,34,False,30,2,22.0
CUST-000474,2023-11-13,Asia Pacific,Pro,Education,Enterprise,136.25,13,False,32,3,39.1
CUST-000475,2023-08-28,Europe,Basic,Technology,Enterprise,76.03,16,True,14,1,25.2
CUST-000476,2021-12-14,Latin America,Basic,Manufacturing,SMB,27.24,37,False,98,3,7.4
CUST-000477,2021-06-23,North America,Basic,Manufacturing,Startup,49.53,42,False,34,3,22.7
CUST-000478,2022-08-05,Europe,Pro,Technology,Mid-Market,137.84,29,False,30,0,19.1
CUST-000479,2023-11-22,Latin America,Pro,Manufacturing,Mid-Market,158.16,13,False,83,3,8.8
CUST-000480,2022-11-18,Europe,Basic,Healthcare,Startup,44.97,25,False,44,1,23.8
CUST-000481,2021-07-11,Europe,Pro,Retail,Startup,159.13,42,False,59,2,17.0
CUST-000482,2022-04-27,Europe,Basic,Healthcare,Mid-Market,56.67,32,False,36,2,28.1
CUST-000483,2022-09-28,Europe,Basic,Healthcare,Enterprise,38.32,27,False,36,1,29.1
CUST-000484,2022-04-06,Europe,Pro,Technology,Mid-Market,141.73,33,False,17,3,36.4
CUST-000485,2022-02-12,Europe,Pro,Technology,Startup,145.55,35,True,48,0,7.0
CUST-000486,2021-10-29,Asia Pacific,Enterprise,Retail,SMB,498.32,38,False,71,5,63.4
CUST-000487,2021-02-20,North America,Basic,Education,Mid-Market,47.04,47,False,66,3,24.0
CUST-000488,2021-04-05,North America,Pro,Healthcare,Startup,156.28,45,False,10,1,31.7
CUST-000489,2022-05-17,Latin America,Pro,Manufacturing,Startup,151.34,31,False,72,3,50.3
CUST-000490,2023-09-01,Asia Pacific,Enterprise,Retail,SMB,492.87,16,True,18,0,65.6
CUST-000491,2021-05-30,Europe,Basic,Healthcare,SMB,39.88,43,False,16,3,44.8
CUST-000492,2023-07-22,Europe,Pro,Education,SMB,140.84,17,False,17,1,16.1
CUST-000493,2023-04-29,North America,Pro,Manufacturing,Mid-Market,152.3,20,False,27,2,25.2
CUST-000494,2024-03-24,North America,Basic,Healthcare,Mid-Market,47.07,9,False,-3,3,26.7
CUST-000495,2022-02-03,Europe,Basic,Finance,Enterprise,69.8,35,True,36,2,31.5
CUST-000496,2023-02-26,North America,Basic,Retail,Mid-Market,49.0,22,False,29,3,8.6
CUST-000497,2023-10-10,Europe,Pro,Technology,SMB,150.89,14,False,35,3,47.3
CUST-000498,2023-03-30,North America,Enterprise,Healthcare,SMB,480.99,21,False,25,7,35.2
CUST-000499,2022-05-15,Latin America,Pro,Manufacturing,SMB,135.62,32,True,3,3,20.0
CUST-000500,2021-10-30,Latin America,Pro,Manufacturing,Startup,137.79,38,False,29,4,22.5
CUST-000501,2021-01-12,Europe,Pro,Retail,Enterprise,143.67,48,False,59,1,68.6
CUST-000502,2021-08-07,Europe,Basic,Retail,Startup,34.18,41,False,14,1,33.5
CUST-000503,2023-05-21,North America,Basic,Manufacturing,SMB,37.45,19,False,17,1,13.9
CUST-000504,2022-03-25,Asia Pacific,Basic,Manufacturing,SMB,55.65,33,False,44,2,37.2
CUST-000505,2021-12-27,Europe,Basic,Manufacturing,SMB,40.4,36,False,10,1,19.0
CUST-000506,2023-11-27,North America,Basic,Healthcare,Mid-Market,48.59,13,True,39,5,7.1
CUST-000507,2023-08-10,Asia Pacific,Pro,Manufacturing,SMB,154.92,16,False,43,0,26.4
CUST-000508,2021-04-13,Asia Pacific,Basic,Technology,Startup,58.47,45,False,23,1,41.5
CUST-000509,2024-02-16,Asia Pacific,Basic,Manufacturing,Startup,51.93,10,False,20,2,47.9
CUST-000510,2022-05-26,Europe,Basic,Technology,Enterprise,52.53,31,False,6,1,62.1
CUST-000511,2021-09-06,Europe,Basic,Healthcare,SMB,58.77,40,False,19,0,32.3
CUST-000512,2023-07-24,North America,Enterprise,Retail,SMB,503.14,17,False,46,3,55.4
CUST-000513,2021-10-01,Asia Pacific,Enterprise,Technology,SMB,509.35,39,False,51,3,32.2
CUST-000514,2023-08-10,Asia Pacific,Pro,Healthcare,Startup,127.57,16,False,36,3,34.6
CUST-000515,2023-12-24,North America,Basic,Manufacturing,SMB,48.16,12,False,22,5,4.3
CUST-000516,2024-02-19,North America,Pro,Healthcare,Mid-Market,149.56,10,False,36,1,21.9
CUST-000517,2022-10-12,North America,Pro,Manufacturing,Mid-Market,147.82,27,False,18,2,35.5
CUST-000518,2023-06-26,Asia Pacific,Pro,Healthcare,Mid-Market,150.23,18,False,38,0,20.5
CUST-000519,2023-10-31,Latin America,Basic,Retail,Startup,44.92,14,False,49,2,20.7
CUST-000520,2023-05-24,North America,Pro,Technology,SMB,156.89,19,False,25,2,5.0
CUST-000521,2024-01-28,Europe,Pro,Retail,Startup,143.64,11,False,18,0,28.1
CUST-000522,2023-07-03,North America,Pro,Finance,Startup,146.82,18,False,25,3,46.4
CUST-000523,2021-11-22,Latin America,Pro,Manufacturing,SMB,163.44,37,False,56,3,64.5
CUST-000524,2023-08-31,Asia Pacific,Basic,Technology,SMB,62.04,16,False,90,2,8.6
CUST-000525,2023-07-11,Asia Pacific,Pro,Retail,Mid-Market,150.58,17,False,47,2,4.7
CUST-000526,2022-06-15,Europe,Basic,Technology,Mid-Market,42.63,31,False,33,3,30.8
CUST-000527,2022-05-22,North America,Pro,Finance,Mid-Market,132.66,31,False,15,1,22.4
CUST-000528,2022-07-22,North America,Basic,Education,Mid-Market,47.69,29,False,14,2,16.9
CUST-000529,2023-12-04,North America,Basic,Manufacturing,Startup,54.08,13,False,43,3,11.9
CUST-000530,2023-09-20,Asia Pacific,Basic,Manufacturing,SMB,41.79,15,False,19,2,15.7
CUST-000531,2022-05-05,Asia Pacific,Pro,Healthcare,SMB,149.06,32,False,55,4,24.4
CUST-000532,2022-07-17,Latin America,Basic,Manufacturing,SMB,45.52,29,False,22,3,31.1
CUST-000533,2023-06-20,Latin America,Pro,Manufacturing,Startup,131.78,18,False,63,1,22.3
CUST-000534,2021-06-08,Europe,Pro,Retail,Startup,150.17,43,False,26,0,37.5
CUST-000535,2022-08-09,Asia Pacific,Basic,Manufacturing,SMB,53.35,29,False,57,2,42.7
