price,median_income,house_age,avg_rooms,avg_bedrooms,population,avg_occupancy,latitude,longitude,lot_size_sqft,garage_spaces,has_pool,has_basement,distance_to_city,school_rating,property_tax_rate,year_built
298867.12,3.5,7,4.8,1.0,909,6.5,32.65,-116.78,1901.0,2,0,0,15.5,8,1.26,2017
159714.11,1.21,46,5.4,0.5,1867,2.08,33.58,-114.85,4229.0,2,0,0,67.1,8,1.14,1978
290962.53,2.93,1,4.7,1.6,1830,4.29,32.78,-120.59,5830.0,3,0,0,1.9,7,1.07,2023
223763.67,2.09,49,7.4,1.0,3805,2.69,33.79,-117.27,3902.0,1,0,0,19.2,6,1.38,1975
392830.93,3.82,36,7.5,0.5,1827,2.17,39.64,-117.83,4041.0,2,0,0,0.9,8,1.32,1988
212882.39,1.98,21,5.6,1.1,549,1.24,40.91,-120.07,4173.0,1,0,0,6.6,7,1.22,2003
240890.56,2.6,37,5.3,1.3,9896,5.55,35.15,-123.81,3036.0,2,0,1,6.3,4,0.87,1987
312901.5,3.33,24,4.8,0.7,3933,4.2,33.63,-119.53,1865.0,1,0,1,4.4,9,1.34,2000
304089.45,3.84,25,5.6,0.1,2661,2.73,35.09,-120.78,4106.0,2,0,1,11.4,5,0.98,1999
282482.61,1.68,7,8.3,1.2,1140,3.75,38.65,-118.72,1605.0,2,0,1,4.2,7,0.93,2017
232225.24,2.38,42,5.3,0.5,1400,0.83,35.83,-123.18,3812.0,2,0,0,6.9,5,1.16,1982
240313.94,2.25,17,4.2,0.7,579,2.89,41.63,-116.9,6063.0,2,0,1,29.4,7,1.33,2007
240497.58,2.09,29,4.9,1.3,1384,2.09,33.74,-116.23,3443.0,3,1,1,5.9,4,1.33,1995
372333.48,5.51,30,6.6,0.8,2080,4.73,41.91,-120.42,3877.0,3,0,0,64.0,7,2.02,1994
253989.27,3.2,7,4.4,1.0,1771,4.82,32.62,-122.66,5137.0,3,0,0,4.8,7,1.33,2017
232547.27,1.64,33,5.4,1.8,7346,4.07,36.79,-117.95,2771.0,2,0,0,35.0,8,1.08,1991
304062.51,3.92,7,6.2,0.9,3092,4.14,34.89,-114.46,6292.0,1,0,0,8.5,7,1.0,2017
364846.99,6.35,24,4.5,2.1,3939,2.22,37.88,-117.14,4973.0,2,0,0,35.7,6,1.12,2000
274869.82,4.11,11,2.9,1.5,2785,3.86,33.42,-123.2,3192.0,3,0,1,8.3,7,1.09,2013
181422.03,1.48,9,3.9,0.6,2059,1.34,40.82,-120.33,994.0,1,1,0,22.1,7,1.68,2015
199456.68,2.24,12,4.2,0.9,2601,1.18,33.8,-114.89,2833.0,2,0,0,7.7,9,0.92,2012
299755.83,4.51,35,5.2,0.5,369,2.87,38.08,-117.84,2817.0,3,0,1,14.5,2,1.08,1989
287108.1,2.05,4,5.6,1.4,1468,3.64,32.82,-122.95,3506.0,2,1,1,0.8,9,1.71,2020
308297.25,3.25,36,6.7,1.8,590,3.72,35.45,-116.89,6185.0,2,0,0,13.7,3,1.47,1988
328730.76,3.71,28,3.7,0.9,703,1.49,33.92,-120.79,4965.0,2,1,0,5.7,6,1.02,1996
214233.35,1.88,13,6.5,0.2,4698,1.14,41.79,-119.36,3338.0,2,1,0,83.9,6,1.75,2011
226147.14,2.65,23,4.9,1.3,764,2.46,32.61,-120.14,2625.0,3,0,1,25.0,7,0.63,2001
148751.75,0.74,19,2.8,0.7,627,1.95,35.85,-116.88,1193.0,3,0,0,1.2,6,1.13,2005
270642.81,1.8,42,5.5,0.7,2469,3.73,35.38,-122.21,4375.0,4,1,0,3.3,5,1.16,1982
226484.37,2.46,37,7.5,1.3,1711,1.78,38.75,-120.42,3577.0,0,0,0,14.4,5,1.35,1987
234136.48,1.65,39,6.8,1.7,2583,5.33,33.04,-116.68,4971.0,2,0,0,5.4,10,0.96,1985
382950.52,5.22,24,5.4,1.5,7366,3.43,40.2,-117.1,3601.0,0,1,0,3.6,9,1.01,2000
305649.84,1.53,16,7.2,1.3,2858,2.82,36.93,-122.38,2253.0,4,0,1,6.6,8,1.09,2008
264028.73,2.28,33,5.8,1.0,522,1.62,36.8,-120.82,3842.0,2,0,0,1.7,6,1.1,1991
295045.34,2.86,12,7.0,0.4,3813,1.41,34.65,-124.35,3549.0,4,0,1,12.1,9,1.86,2012
295093.15,4.84,34,3.0,1.3,1516,2.61,37.16,-118.93,4945.0,1,0,0,5.0,3,1.66,1990
181937.22,1.53,7,3.6,1.5,2068,2.31,35.96,-121.55,2628.0,1,1,0,30.3,4,0.85,2017
348936.22,4.33,11,6.6,0.8,481,0.92,34.83,-124.38,2213.0,4,0,0,0.5,5,1.16,2013
320763.16,2.73,31,7.8,0.9,2704,4.65,34.1,-120.04,3283.0,4,1,0,6.5,7,0.61,1993
218598.93,1.84,29,6.1,1.7,638,1.67,39.42,-114.77,2951.0,3,0,0,12.0,4,1.03,1995
317037.0,3.27,13,4.8,0.9,2772,3.42,33.85,-114.8,2314.0,2,0,1,4.0,6,1.12,2011
244528.43,2.94,31,4.2,1.0,1014,3.53,34.1,-120.59,2296.0,1,0,1,0.9,4,0.96,1993
278149.47,2.14,2,5.0,1.1,3221,1.06,37.98,-119.78,5678.0,3,0,0,1.1,8,0.86,2022
300504.37,2.8,39,7.3,1.4,641,2.54,34.65,-121.95,2942.0,2,0,0,2.6,9,1.1,1985
280715.19,2.33,15,5.0,1.2,518,1.31,36.86,-123.78,5391.0,3,0,0,4.8,9,0.84,2009
323949.76,2.84,11,7.1,1.2,1172,3.49,37.75,-117.21,8894.0,2,0,0,18.3,2,1.29,2013
290762.81,3.54,34,6.5,1.9,2237,3.08,35.11,-116.1,2764.0,2,1,1,9.7,6,1.24,1990
406851.85,5.13,39,8.1,0.9,723,2.91,35.76,-115.26,2172.0,3,0,1,0.5,7,0.64,1985
211075.25,1.66,4,5.8,0.6,2128,2.02,34.5,-114.68,1863.0,2,0,0,2.5,1,1.31,2020
409333.97,6.38,11,5.4,1.6,3639,4.42,36.87,-114.88,5329.0,2,1,1,6.9,8,0.87,2013
276229.86,1.25,29,7.1,1.2,627,2.55,41.93,-124.21,2906.0,2,1,0,8.2,9,1.21,1995
298649.2,2.56,2,4.1,0.8,2130,1.23,35.95,-114.23,3275.0,3,1,1,1.0,3,0.85,2022
257071.23,3.44,16,4.8,0.9,2784,1.87,38.71,-120.52,2609.0,2,0,1,1.9,6,1.56,2008
264022.49,3.04,39,3.0,0.5,1549,0.59,38.54,-115.2,2964.0,3,0,0,4.6,6,1.25,1985
207633.81,2.12,13,3.6,1.2,1692,2.21,39.97,-119.87,11576.0,2,0,0,27.2,9,1.34,2011
328141.74,2.5,37,8.4,0.4,585,1.91,39.26,-120.07,2276.0,0,0,1,3.5,6,0.73,1987
252536.36,2.23,17,6.5,1.4,2565,3.83,32.61,-124.38,1128.0,1,0,0,3.9,7,1.16,2007
201967.02,2.15,21,3.4,0.8,1898,3.69,35.44,-123.95,3020.0,4,0,0,10.2,1,1.42,2003
287423.46,3.82,44,7.3,0.4,2039,3.26,40.77,-117.45,2387.0,2,0,0,33.3,9,2.0,1980
254772.4,3.14,19,4.4,1.6,9430,4.14,37.63,-114.65,4395.0,2,1,1,11.3,2,1.48,2005
238715.57,2.06,7,6.5,2.2,1532,1.59,33.49,-122.14,3113.0,3,0,0,1.2,7,1.6,2017
334898.23,3.9,38,6.4,1.3,2340,3.38,35.12,-123.51,5510.0,3,0,0,3.1,8,1.39,1986
317631.78,3.07,8,8.0,1.0,5066,1.27,35.19,-122.25,1124.0,1,1,1,29.0,6,0.86,2016
279500.76,3.76,13,4.7,0.6,1739,2.43,40.8,-122.27,4141.0,0,0,1,31.4,2,1.15,2011
280677.24,3.5,37,4.4,1.2,1019,3.41,37.76,-121.42,6177.0,4,0,0,23.8,9,1.68,1987
161730.65,1.95,2,1.5,1.4,2486,2.36,38.28,-123.51,2552.0,2,0,0,11.7,6,1.19,2022
253626.36,2.17,41,5.3,1.1,1045,4.96,35.99,-122.03,2533.0,2,0,1,8.7,7,1.54,1983
364063.81,3.67,11,6.6,1.5,4719,2.58,33.07,-114.83,2489.0,4,0,0,4.7,8,1.05,2013
319110.13,3.47,24,6.8,1.9,2729,3.96,33.21,-115.15,2366.0,2,0,1,11.9,8,1.08,2000
365549.16,2.7,6,7.4,0.5,907,2.68,36.49,-121.18,5382.0,3,1,1,17.2,6,0.74,2018
263895.51,2.85,26,5.9,1.2,666,3.16,34.19,-114.03,1952.0,3,0,0,13.7,7,1.71,1998
360497.55,4.53,7,6.3,0.1,2048,2.56,33.49,-121.37,4210.0,3,1,1,3.8,3,0.87,2017
232164.57,2.15,39,5.6,0.7,2218,3.21,34.99,-116.92,1447.0,3,0,0,35.0,7,1.15,1985
233649.37,3.38,19,6.6,1.5,667,5.07,39.55,-117.74,1652.0,0,0,0,7.4,6,1.07,2005
282084.02,2.51,6,4.1,1.1,3390,4.85,33.19,-123.82,3262.0,3,1,1,32.4,8,1.12,2018
244811.09,2.49,43,3.4,0.3,3078,2.42,36.76,-120.91,1802.0,4,0,0,7.6,8,0.82,1981
328647.52,4.22,29,4.3,1.6,2376,2.73,40.35,-114.51,1764.0,2,0,0,0.6,9,0.88,1995
313459.57,3.78,43,5.8,0.8,3315,3.06,35.05,-123.97,5580.0,2,0,0,20.1,9,1.0,1981
309177.49,3.76,39,3.5,1.5,819,3.77,35.37,-122.66,3901.0,2,0,1,37.9,10,1.47,1985
376180.93,4.58,2,4.6,1.4,858,5.23,40.9,-114.31,3129.0,3,0,1,4.4,8,1.31,2022
274574.0,2.74,19,4.6,0.7,1468,4.54,38.68,-124.08,4208.0,3,0,0,11.7,7,0.91,2005
331213.41,3.57,4,6.7,1.5,1088,2.68,40.08,-119.81,1516.0,3,0,0,24.7,4,1.95,2020
278555.45,2.4,6,6.5,1.3,2701,3.48,35.25,-114.86,1902.0,3,0,0,5.8,7,1.02,2018
343576.59,3.09,49,5.6,1.2,3444,3.27,41.97,-114.59,3426.0,2,1,1,5.1,6,0.77,1975
246732.32,2.58,37,6.2,0.9,1029,2.27,33.84,-114.22,1467.0,1,0,0,7.9,8,0.91,1987
323516.54,2.83,28,6.2,0.5,903,4.22,41.64,-119.45,1492.0,2,1,1,12.0,5,1.3,1996
296170.52,3.45,30,5.0,0.9,3582,-0.02,41.07,-123.59,2568.0,2,0,0,12.1,9,0.95,1994
207964.94,1.96,7,4.7,0.9,824,4.21,37.74,-116.39,3323.0,2,0,0,10.0,5,1.48,2017
456861.77,6.28,9,7.8,1.5,1438,3.49,38.06,-117.06,2708.0,2,0,0,25.8,7,0.62,2015
153174.17,1.82,25,1.8,0.3,806,0.83,39.86,-118.41,1920.0,0,0,0,2.5,9,1.4,1999
177119.59,1.67,33,4.4,1.8,1126,1.75,35.41,-115.17,1967.0,1,0,0,1.3,6,0.94,1991
317316.22,4.32,1,5.2,1.9,541,0.52,37.51,-114.93,2676.0,1,0,0,2.8,8,1.53,2023
311142.04,3.73,51,6.3,0.8,5042,5.04,41.07,-117.33,4392.0,4,0,0,18.3,6,0.86,1973
340439.01,3.49,6,7.2,1.8,4063,1.81,33.15,-123.32,6454.0,3,0,0,2.4,7,1.3,2018
407249.32,3.5,18,8.3,0.6,948,4.09,41.1,-123.5,3127.0,1,1,1,5.8,8,1.5,2006
262239.58,2.7,10,5.4,1.7,2618,4.14,39.42,-120.21,1149.0,2,1,0,31.8,8,0.94,2014
295675.71,1.9,28,5.5,0.7,573,2.86,39.81,-121.43,4678.0,3,0,1,2.3,9,1.05,1996
280900.07,2.8,11,6.0,1.6,2973,2.2,33.11,-123.1,4199.0,4,0,0,11.3,3,0.96,2013
252076.84,2.07,33,4.7,0.4,891,3.62,34.28,-118.08,2284.0,2,1,0,10.6,9,1.4,1991
274519.9,4.02,1,3.7,1.6,4788,3.26,41.29,-117.32,2713.0,2,0,1,0.5,4,1.44,2023
234594.73,2.56,13,5.4,1.7,2721,4.12,33.68,-117.17,6182.0,2,0,1,1.8,5,0.46,2011
273469.39,1.95,37,6.6,0.4,1349,1.59,38.5,-122.66,6652.0,3,1,0,45.1,10,1.24,1987
178043.33,2.39,20,5.1,2.0,1304,4.23,39.94,-121.29,2022.0,2,0,1,48.7,4,1.15,2004
322552.52,3.21,1,6.1,1.6,2029,4.62,34.7,-122.41,9121.0,1,0,1,31.2,5,1.19,2023
215685.82,2.17,3,2.7,0.1,863,2.69,39.14,-118.19,3797.0,2,0,0,8.5,6,1.53,2021
239945.03,1.96,18,5.5,0.9,4446,1.85,33.12,-118.55,10608.0,2,0,0,13.5,8,1.29,2006
219773.2,3.0,41,4.9,1.6,2309,2.42,37.24,-119.22,1538.0,2,0,0,26.1,6,0.9,1983
226339.76,3.0,14,3.6,1.5,3910,2.23,35.68,-121.39,2312.0,3,0,0,16.9,8,1.18,2010
226654.83,2.22,31,6.5,1.2,254,2.78,38.63,-122.01,1019.0,4,0,0,33.8,5,1.74,1993
279851.65,2.25,27,8.3,1.6,1831,2.11,40.95,-115.15,2726.0,2,0,0,5.7,7,1.32,1997
306042.39,2.98,17,7.0,0.7,2204,3.55,33.69,-123.99,4547.0,3,1,1,14.7,10,0.83,2007
220904.52,1.52,46,7.1,1.1,1803,3.76,36.78,-117.61,7539.0,1,1,0,12.6,2,0.94,1978
227894.49,1.55,29,6.6,0.7,1840,2.57,36.52,-124.29,2099.0,2,1,1,62.6,9,1.28,1995
239793.54,2.04,36,6.5,1.2,1398,0.65,35.58,-122.46,3582.0,3,0,0,31.6,4,0.95,1988
218200.11,2.5,37,2.8,1.6,11002,3.53,37.06,-121.46,2579.0,2,0,0,2.7,7,0.88,1987
237132.57,3.08,26,5.3,1.5,2196,1.23,40.87,-115.19,4283.0,1,0,0,0.9,2,1.27,1998
359869.88,4.9,17,6.3,1.2,1994,3.3,41.75,-123.05,2805.0,2,0,1,8.9,7,1.52,2007
286133.62,3.83,22,6.3,1.6,3824,3.09,32.53,-114.65,2616.0,2,0,0,11.8,7,0.96,2002
331293.74,2.55,25,7.4,1.6,1156,2.61,39.52,-115.94,1251.0,3,1,0,23.4,8,0.88,1999
250819.92,2.7,2,4.0,2.0,645,3.77,38.34,-117.37,3458.0,3,0,0,2.6,6,1.05,2022
263045.37,1.82,22,6.4,1.7,3735,3.44,41.95,-120.18,6235.0,1,1,1,37.9,9,1.2,2002
217704.78,2.7,5,3.9,1.4,1384,3.47,33.35,-114.99,1590.0,2,0,0,12.7,6,1.42,2019
205833.16,2.42,4,5.2,1.6,5369,3.99,40.21,-118.96,4731.0,3,0,0,27.7,3,1.44,2020
290230.29,3.09,36,5.4,1.2,5107,2.5,41.37,-120.6,3121.0,2,1,0,27.2,6,1.02,1988
224254.43,1.95,6,6.8,1.0,281,2.49,41.17,-118.35,1061.0,1,0,0,45.5,6,1.26,2018
298351.9,3.35,21,6.6,1.5,1915,4.29,37.83,-122.06,2522.0,3,0,1,16.1,6,0.67,2003
307686.45,5.02,13,5.7,1.5,4278,3.77,35.61,-121.63,2609.0,4,0,0,23.0,5,1.1,2011
208331.26,2.6,37,2.3,1.2,443,2.44,38.58,-114.85,3725.0,2,0,1,25.8,6,0.92,1987
280224.62,3.19,25,6.2,1.0,2423,0.6,35.41,-116.16,3940.0,2,0,1,9.5,9,0.77,1999
316987.63,3.58,26,5.1,1.0,3060,3.47,36.42,-119.11,3197.0,2,0,0,8.5,8,1.54,1998
256752.89,2.32,39,7.6,0.9,1730,3.58,36.73,-120.13,4224.0,4,1,0,44.0,5,0.82,1985
310036.18,2.97,20,7.2,1.7,1740,1.55,35.37,-116.02,1900.0,3,0,0,1.0,3,1.51,2004
203013.17,2.73,33,4.1,1.7,4715,1.98,35.75,-118.51,2723.0,3,0,0,45.8,5,1.81,1991
304093.88,2.83,14,6.4,1.7,546,2.51,32.57,-120.14,2771.0,1,0,1,13.0,6,0.88,2010
252305.39,2.0,36,6.4,0.6,3515,3.54,35.32,-119.09,5351.0,3,1,0,5.2,6,1.19,1988
264386.0,2.75,17,6.3,0.9,2610,5.98,36.99,-122.06,1189.0,2,1,0,12.2,9,1.27,2007
310617.84,3.32,21,6.1,1.0,5122,4.34,34.14,-122.38,4029.0,4,0,0,15.2,7,1.56,2003
451287.7,4.86,46,6.4,0.8,846,1.19,40.15,-114.11,6325.0,3,1,0,1.8,9,1.39,1978
379944.45,3.99,16,7.8,2.0,5892,2.48,37.61,-114.32,3177.0,3,0,0,16.6,10,1.22,2008
376254.49,6.43,46,4.7,1.3,595,2.89,40.04,-120.08,15669.0,1,0,0,34.9,5,1.19,1978
231142.05,2.0,16,4.1,1.3,1388,3.6,33.72,-119.09,2338.0,3,1,1,53.3,7,0.94,2008
307139.81,3.85,20,6.7,0.9,712,2.03,40.29,-115.81,2783.0,2,1,0,13.7,8,1.48,2004
227470.98,2.93,29,2.7,1.5,3228,3.7,41.6,-116.88,2258.0,1,0,0,5.9,7,1.39,1995
420184.3,6.53,28,6.5,2.2,982,2.38,35.85,-123.45,2668.0,2,0,0,12.4,6,1.5,1996
272414.83,1.97,8,6.2,1.1,4481,3.7,35.2,-120.57,4076.0,2,1,0,0.0,8,1.14,2016
156052.08,1.94,24,2.0,1.0,468,3.09,38.64,-121.87,2483.0,2,0,1,37.7,9,1.31,2000
232312.41,2.14,3,4.5,1.1,1266,5.45,38.54,-114.08,1976.0,1,1,0,23.0,5,1.42,2021
226578.44,1.16,25,7.9,0.9,7546,4.17,33.57,-116.64,1345.0,2,0,1,2.7,5,0.84,1999
188606.86,2.2,19,3.3,1.1,983,4.58,41.3,-124.0,2758.0,2,0,0,14.1,7,1.59,2005
286899.13,2.01,33,5.8,0.8,4219,1.73,37.05,-115.05,2952.0,2,0,0,0.3,8,1.4,1991
274127.43,2.89,2,4.0,0.7,3155,2.36,39.76,-114.76,2561.0,2,0,1,3.7,7,0.8,2022
253356.73,3.12,15,4.4,1.1,635,3.39,35.91,-121.0,9063.0,2,0,1,2.8,3,0.82,2009
474087.51,5.76,22,8.4,1.1,2141,1.52,34.98,-117.76,4124.0,4,0,0,2.5,5,1.29,2002
296513.74,3.98,10,5.7,1.0,6142,4.25,33.56,-117.34,2279.0,0,0,0,12.0,7,1.88,2014
264284.72,2.16,18,6.3,1.8,1302,3.16,35.11,-116.84,4254.0,2,0,1,50.0,8,1.17,2006
210330.55,1.9,22,5.3,1.3,1041,4.32,41.94,-117.22,4497.0,2,0,0,2.1,8,1.46,2002
246622.02,3.31,46,3.2,1.5,2351,3.58,38.75,-118.62,2973.0,3,0,0,30.9,8,1.13,1978
146954.65,1.6,49,3.7,1.5,1522,3.05,40.13,-114.48,2427.0,0,0,0,1.3,3,1.22,1975
412474.03,5.66,27,7.3,1.2,546,2.85,41.61,-119.12,1829.0,3,0,0,1.3,7,1.49,1997
385648.93,4.36,13,5.7,1.2,1514,2.08,33.25,-123.34,5921.0,2,0,1,14.8,6,1.56,2011
256627.83,2.25,33,4.3,0.7,1226,2.01,34.06,-123.66,2751.0,3,1,0,12.8,6,0.98,1991
196908.05,1.37,5,5.5,1.4,1624,4.07,41.32,-124.31,2710.0,4,0,0,6.3,8,1.15,2019
380849.29,4.67,26,6.5,0.9,264,3.8,37.86,-120.01,5203.0,2,0,1,11.4,6,0.94,1998
220909.05,2.6,13,6.2,0.8,2419,4.48,38.53,-121.63,3031.0,2,0,0,21.1,5,1.31,2011
312858.46,4.46,27,4.3,1.8,489,2.35,36.56,-115.1,10200.0,3,0,0,22.3,8,1.26,1997
191179.01,1.44,14,3.1,0.4,3285,4.35,40.24,-115.39,2292.0,3,1,0,0.2,4,0.91,2010
269190.77,2.14,24,4.9,2.0,4262,2.79,37.41,-115.7,2476.0,2,1,1,1.2,5,1.2,2000
323779.4,2.72,3,7.2,1.9,369,3.7,40.35,-115.39,2098.0,4,0,1,0.1,6,1.51,2021
265127.57,2.77,47,6.8,1.0,5094,4.55,41.93,-121.38,1968.0,3,0,0,0.2,4,1.27,1977
219598.97,2.27,51,6.1,2.0,1646,5.49,38.64,-120.03,3651.0,2,0,0,27.5,5,0.91,1973
337820.39,3.49,49,5.2,0.7,4279,4.29,37.52,-121.23,4249.0,1,0,1,1.3,7,1.3,1975
216138.95,1.77,30,4.7,1.6,3808,3.24,35.97,-123.6,2463.0,2,0,1,18.6,7,1.05,1994
188360.7,2.57,35,5.3,1.1,568,3.67,34.35,-114.8,3044.0,2,0,0,58.7,9,1.25,1989
239847.64,2.85,48,6.7,0.2,913,4.5,38.74,-118.03,3313.0,2,0,1,25.8,4,0.71,1976
334165.08,3.34,14,7.0,0.8,6577,3.85,33.1,-123.11,5691.0,4,0,1,1.0,9,1.4,2010
343010.63,3.61,12,5.1,1.0,670,2.52,41.58,-122.34,2202.0,4,1,0,33.6,3,1.48,2012
232576.42,1.73,28,9.3,1.5,2413,3.74,38.65,-119.77,3258.0,2,0,0,47.6,8,0.8,1996
192255.1,1.47,44,5.6,0.9,987,4.56,41.61,-123.96,3700.0,2,0,1,18.4,5,1.29,1980
345270.85,4.53,29,5.0,1.0,877,5.17,35.09,-121.64,3659.0,3,0,0,14.4,9,0.95,1995
319203.49,3.1,43,7.7,1.4,1781,3.07,41.49,-117.11,3095.0,3,0,0,13.8,2,1.44,1981
190022.39,2.01,17,2.4,1.3,10436,1.66,38.32,-114.84,4971.0,1,1,0,25.7,7,1.33,2007
310065.59,5.06,40,6.2,1.1,3342,0.86,40.2,-114.75,2106.0,2,0,0,12.1,1,1.55,1984
313624.34,2.85,49,5.4,0.9,778,3.95,34.2,-119.04,2735.0,4,0,0,6.1,8,1.59,1975
308476.78,4.36,21,7.7,1.6,2114,1.16,37.25,-121.22,2219.0,3,0,0,52.8,2,1.1,2003
292706.85,2.79,23,6.4,0.9,408,3.38,37.91,-114.83,2144.0,2,0,0,0.7,8,1.23,2001
440310.7,6.2,20,5.7,0.5,297,4.29,36.23,-116.24,3160.0,3,0,0,16.4,8,1.74,2004
427280.23,5.49,11,6.5,0.9,2069,2.8,34.91,-118.34,4897.0,3,0,1,13.2,9,0.58,2013
284423.25,2.46,34,3.9,1.4,3203,1.2,41.1,-115.74,2016.0,4,1,1,15.3,6,0.83,1990
363879.36,4.01,10,7.0,1.0,6303,1.49,33.31,-119.68,4722.0,4,1,0,15.4,7,1.5,2014
276392.88,3.52,10,3.5,0.8,2436,1.9,33.96,-123.32,2525.0,2,0,1,2.0,8,0.91,2014
345001.57,4.7,43,6.0,0.5,1817,2.85,35.54,-114.65,1847.0,0,0,0,2.1,8,1.69,1981
259617.34,1.85,6,5.6,1.0,1378,4.44,41.24,-118.89,2140.0,2,0,0,1.0,8,0.94,2018
236175.1,3.58,36,2.9,1.2,2757,3.01,37.86,-117.2,4812.0,2,0,0,41.8,9,1.38,1988
300378.07,4.15,24,5.6,0.6,683,5.58,36.05,-120.38,1774.0,1,0,0,14.1,9,1.28,2000
294884.97,1.35,12,5.9,1.0,1050,4.25,36.33,-123.07,8128.0,3,0,1,1.2,8,1.17,2012
204780.54,1.69,43,4.5,0.6,702,3.35,40.46,-121.65,3196.0,3,0,0,8.5,4,1.31,1981
198105.03,1.2,23,4.0,1.0,1188,2.91,32.75,-124.04,1276.0,0,1,0,6.7,9,1.27,2001
269980.08,2.44,27,6.2,2.0,1012,2.4,32.61,-123.58,1775.0,4,1,0,2.4,7,1.37,1997
297505.3,3.62,45,6.0,1.2,959,3.18,32.94,-122.35,4500.0,4,0,0,25.9,3,1.65,1979
334430.2,4.96,37,5.8,0.3,1083,3.65,36.96,-118.61,1438.0,4,0,1,22.4,7,1.41,1987
345551.09,2.8,6,5.5,1.3,2140,3.39,38.02,-114.07,4149.0,3,1,1,9.4,8,1.54,2018
382903.75,5.21,1,4.7,1.8,4990,2.4,38.43,-115.64,1661.0,1,0,0,11.1,7,1.11,2023
315243.47,1.57,6,8.9,0.4,2277,1.76,39.45,-123.6,3581.0,2,0,1,8.6,7,0.77,2018
228594.61,1.38,50,5.1,0.6,1142,5.24,34.3,-115.66,5759.0,1,0,1,12.0,7,0.92,1974
216267.5,2.66,22,4.2,1.2,2566,3.76,34.99,-118.87,3602.0,3,0,0,19.8,5,1.7,2002
284017.33,3.17,41,5.6,1.1,1974,3.43,34.81,-117.57,4565.0,1,0,1,31.3,6,1.78,1983
281439.68,2.68,24,5.2,1.7,2070,3.61,33.92,-123.14,4287.0,4,0,1,13.5,8,0.87,2000
230482.51,1.19,25,5.0,1.0,1774,4.32,34.82,-120.35,1685.0,4,1,0,2.0,2,0.97,1999
308819.48,2.62,15,8.3,1.5,7191,2.44,38.33,-115.22,1628.0,2,0,1,22.2,7,1.11,2009
183404.52,1.61,26,3.8,1.9,1956,2.84,35.98,-120.03,1235.0,3,0,1,7.0,2,1.2,1998
286484.39,3.55,8,5.6,0.7,1153,2.1,39.8,-123.17,3480.0,3,0,0,14.9,5,1.59,2016
257515.0,3.15,51,3.9,1.5,970,2.99,37.6,-121.23,2835.0,2,0,0,3.3,6,1.49,1973
213259.9,1.87,24,4.7,0.9,3718,2.19,34.51,-122.17,1810.0,2,0,1,2.7,5,0.86,2000
248585.22,2.21,48,8.1,-0.0,699,1.79,36.94,-117.29,3523.0,1,0,0,0.8,9,0.84,1976
312897.18,1.78,38,5.9,1.3,5353,1.06,38.14,-114.93,6656.0,4,1,0,5.7,9,0.78,1986
260696.97,2.65,6,5.9,1.4,390,4.99,40.73,-116.8,4209.0,4,0,0,13.6,4,0.94,2018
359181.8,3.98,35,4.1,0.3,4822,2.6,40.42,-115.64,5921.0,2,0,1,5.8,9,0.79,1989
222888.94,1.83,42,4.9,0.9,3421,3.58,36.55,-116.04,2458.0,2,0,0,4.1,5,1.43,1982
292880.43,3.33,1,8.2,0.8,1272,3.12,38.65,-124.35,3254.0,2,1,1,79.1,1,0.81,2023
210741.93,2.2,46,6.2,1.5,992,3.6,35.33,-123.19,3497.0,0,1,0,101.4,8,1.27,1978
237023.47,1.98,36,5.0,0.3,4845,0.6,38.51,-120.05,4551.0,2,1,0,13.9,7,0.8,1988
294696.03,2.6,12,6.2,1.2,7628,2.44,41.17,-123.32,1385.0,1,0,1,5.9,7,2.08,2012
205039.99,1.8,38,5.9,-0.1,1106,4.39,38.43,-116.78,6322.0,2,0,1,29.7,1,1.35,1986
195932.16,2.18,11,4.2,1.3,2876,5.33,35.39,-123.76,3352.0,2,0,0,20.0,10,1.47,2013
248870.54,1.68,12,4.9,1.2,3958,2.56,38.62,-120.13,5728.0,3,1,0,14.4,9,1.1,2012
407481.15,5.96,42,8.9,0.8,2928,2.7,41.08,-120.38,5053.0,2,0,0,35.8,10,1.42,1982
271974.82,2.76,50,6.1,1.8,1888,4.28,33.8,-118.79,1024.0,3,1,0,8.8,5,1.08,1974
185896.12,2.05,39,3.1,-0.2,1323,3.53,37.08,-117.89,3522.0,2,0,0,4.4,7,1.72,1985
225424.97,2.96,7,6.3,1.1,2258,3.04,35.55,-114.56,3811.0,3,0,0,51.2,8,0.88,2017
294364.17,2.6,11,7.5,1.7,340,2.92,34.79,-121.65,2674.0,3,0,0,29.5,8,1.19,2013
246568.83,2.49,36,4.1,1.2,5284,2.32,36.26,-117.51,2995.0,3,1,1,36.5,8,1.13,1988
244144.31,3.48,31,4.8,1.8,461,2.27,36.24,-124.13,1920.0,1,0,0,37.6,7,0.8,1993
323020.85,3.68,33,7.7,0.9,924,3.16,34.5,-124.49,2759.0,2,0,0,7.2,2,1.5,1991
239111.62,2.2,13,5.6,1.0,1380,3.38,36.33,-124.23,2527.0,2,0,0,29.6,10,0.92,2011
229500.55,2.16,18,5.3,1.7,813,3.44,38.52,-119.79,2302.0,2,0,1,33.0,4,0.71,2006
245480.65,2.44,41,3.5,1.5,733,2.18,32.74,-118.67,2482.0,3,1,0,11.9,5,1.4,1983
