applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_term_months,credit_history,property_area,credit_score,age,loan_approved,approval_probability
APP-000246,Female,No,1,Graduate,No,3573.28,0.0,270995.28,120,1,Rural,645,49,0,0.7238
APP-000247,Female,No,2,Graduate,No,7556.19,0.0,81865.58,240,1,Urban,606,23,1,0.8049
APP-000248,Male,Yes,2,Graduate,No,4279.14,2256.93,66733.96,180,1,Urban,720,40,0,0.8912
APP-000249,Male,Yes,2,Not Graduate,No,8060.7,541.38,105921.09,84,1,Urban,542,56,0,0.5216
APP-000250,Male,Yes,3+,Graduate,No,4876.23,2211.18,121501.23,240,1,Rural,688,39,1,0.6564
APP-000251,Male,Yes,0,Graduate,No,2230.65,1429.59,103526.57,300,1,Semiurban,691,46,1,0.7567
APP-000252,Female,Yes,0,Graduate,No,3243.89,237.12,103886.67,240,1,Urban,593,23,0,0.5486
APP-000253,Male,No,3+,Graduate,No,3367.9,0.0,79084.81,240,1,Semiurban,719,39,0,0.6709
APP-000254,Female,No,1,Graduate,Yes,7835.9,0.0,52901.98,120,1,Semiurban,648,40,1,0.7198
APP-000255,Male,No,0,Not Graduate,Yes,3138.65,0.0,162452.03,180,1,Rural,682,52,0,0.5796
APP-000256,Male,Yes,1,Graduate,No,3354.65,1667.06,188231.43,24,1,Urban,673,27,1,0.5993
APP-000257,Female,Yes,0,Not Graduate,No,2865.48,554.31,73594.46,120,1,Semiurban,638,61,1,0.64
APP-000258,Male,No,1,Graduate,No,3918.06,0.0,77441.74,240,0,Urban,657,53,0,0.5234
APP-000259,Male,Yes,2,Graduate,No,5384.89,2825.95,52428.35,240,0,Semiurban,724,60,1,0.681
APP-000260,Male,Yes,0,Graduate,No,5545.57,347.24,84219.68,300,1,Urban,769,59,0,0.8418
APP-000261,Male,Yes,0,Graduate,No,3017.06,1300.43,113185.39,360,1,Urban,745,38,1,0.6039
APP-000262,Female,Yes,0,Not Graduate,No,1095.65,1242.94,76277.62,360,1,Urban,761,60,1,0.7484
APP-000263,Male,Yes,1,Graduate,No,4296.18,1496.95,133360.31,60,0,Urban,561,21,1,0.3897
APP-000264,Female,No,0,Graduate,No,3869.93,0.0,67779.34,60,0,Rural,613,31,0,0.5245
APP-000265,Female,No,0,Not Graduate,No,3990.34,0.0,126929.06,300,0,Urban,598,48,1,0.4734
APP-000266,Male,No,3+,Graduate,No,3654.51,0.0,111720.94,120,1,Rural,589,45,0,0.6327
APP-000267,Male,Yes,1,Graduate,No,4372.97,6082.21,86056.05,120,0,Urban,647,43,0,0.4808
APP-000268,Male,No,0,Not Graduate,No,1086.34,0.0,89207.23,180,1,Urban,583,51,0,0.5589
APP-000269,Female,No,1,Graduate,No,3974.14,0.0,131206.18,180,0,Semiurban,653,50,0,0.5192
APP-000270,Male,No,1,Not Graduate,Yes,2005.48,0.0,293316.72,84,1,Urban,629,62,1,0.5635
APP-000271,Female,No,2,Graduate,No,7411.72,0.0,93858.59,300,0,Rural,784,55,0,0.4915
APP-000272,Male,No,0,Graduate,No,3920.6,0.0,146961.55,300,1,Urban,667,27,1,0.6896
APP-000273,Female,Yes,0,Graduate,No,2357.78,4578.01,189513.7,240,1,Urban,817,36,0,0.7302
APP-000274,Male,No,0,Graduate,No,1791.39,0.0,75847.84,24,0,Rural,803,46,1,0.6105
APP-000275,Female,Yes,1,Graduate,Yes,2178.26,681.27,69274.5,60,0,Semiurban,663,68,0,0.3747
APP-000276,Male,Yes,3+,Graduate,No,2476.34,2763.52,99135.03,120,1,Semiurban,672,69,0,0.7219
APP-000277,Male,No,2,Not Graduate,No,3729.53,0.0,105975.27,180,1,Urban,742,22,0,0.6185
APP-000278,Male,Yes,0,Not Graduate,No,1779.19,5518.07,120816.61,180,1,Semiurban,563,21,1,0.6624
APP-000279,Male,Yes,0,Graduate,No,4209.81,3095.61,71773.55,36,1,Semiurban,745,68,1,0.926
APP-000280,Female,No,1,Graduate,No,6645.8,0.0,133010.22,360,1,Semiurban,802,32,0,0.802
APP-000281,Male,No,0,Graduate,No,7059.03,0.0,63172.11,180,1,Semiurban,615,25,1,0.7361
APP-000282,Male,Yes,1,Not Graduate,No,2891.44,4415.98,97999.48,180,1,Urban,688,57,1,0.7401
APP-000283,Female,No,0,Graduate,No,3580.34,0.0,111981.67,84,0,Semiurban,635,52,0,0.5014
APP-000284,Male,Yes,1,Graduate,No,2447.83,2019.28,57020.11,360,0,Urban,760,29,0,0.4558
APP-000285,Female,Yes,0,Graduate,No,1765.39,2211.84,117126.37,180,1,Semiurban,815,61,1,0.7257
APP-000286,Female,Yes,0,Not Graduate,No,2635.92,1416.62,90198.8,60,0,Urban,574,55,1,0.2704
APP-000287,Male,Yes,3+,Graduate,No,1232.6,2514.66,82295.18,180,1,Urban,687,39,0,0.7384
APP-000288,Female,Yes,0,Graduate,No,1112.9,1841.09,111585.27,120,1,Urban,709,68,0,0.6336
APP-000289,Male,Yes,3+,Graduate,No,4365.55,788.73,55021.49,240,1,Urban,736,36,1,0.891
APP-000290,Male,No,0,Not Graduate,No,4237.78,0.0,115919.16,180,1,Semiurban,628,23,1,0.5888
APP-000291,Female,No,2,Not Graduate,No,7569.09,0.0,61041.42,60,1,Semiurban,638,40,0,0.7746
APP-000292,Female,No,0,Not Graduate,No,8613.63,0.0,113725.31,240,1,Urban,802,44,0,0.8569
APP-000293,Male,No,2,Not Graduate,No,4061.25,0.0,103070.79,120,1,Semiurban,556,53,0,0.6332
APP-000294,Female,Yes,0,Graduate,No,2067.64,2239.56,180092.85,120,0,Rural,690,44,0,0.499
APP-000295,Male,No,0,Graduate,No,2063.41,0.0,180184.76,240,0,Rural,638,31,1,0.3644
APP-000296,Male,No,1,Not Graduate,No,1950.61,0.0,134325.9,60,1,Urban,653,69,0,0.5208
APP-000297,Female,Yes,0,Graduate,No,4234.85,674.53,95886.59,360,0,Urban,818,28,0,0.6285
APP-000298,Male,Yes,0,Graduate,No,2320.03,5099.14,98229.08,240,1,Urban,683,56,0,0.7643
APP-000299,Male,No,2,Not Graduate,Yes,1567.12,0.0,62503.6,84,1,Urban,798,58,0,0.7898
APP-000300,Female,No,0,Not Graduate,No,4687.11,0.0,48112.92,36,1,Urban,793,60,1,0.7455
APP-000301,Female,No,3+,Not Graduate,No,6100.43,0.0,151930.79,180,0,Rural,769,40,1,0.3459
APP-000302,Male,Yes,0,Not Graduate,No,2326.26,1947.88,83006.81,120,0,Semiurban,565,55,1,0.3276
APP-000303,Male,Yes,2,Graduate,No,3566.35,4326.99,69292.34,24,1,Semiurban,679,68,1,0.658
APP-000304,Female,Yes,0,Not Graduate,No,8751.45,2204.47,48572.62,180,0,Urban,774,45,0,0.5352
APP-000305,Female,Yes,2,Graduate,No,6373.99,4987.73,104053.46,120,0,Semiurban,778,55,0,0.4379
APP-000306,Female,Yes,0,Not Graduate,No,2093.2,3440.93,88746.85,120,1,Semiurban,692,45,1,0.5804
APP-000307,Male,Yes,2,Graduate,No,9250.67,954.56,75105.27,60,1,Semiurban,700,49,1,0.8493
APP-000308,Male,Yes,1,Graduate,No,5602.74,436.23,73602.53,60,1,Semiurban,604,38,0,0.6291
APP-000309,Male,No,2,Not Graduate,No,9653.52,0.0,109575.71,60,1,Urban,478,66,0,0.6358
APP-000310,Female,Yes,1,Graduate,No,3267.71,1206.99,100583.83,300,1,Semiurban,617,38,1,0.6167
APP-000311,Female,Yes,2,Graduate,No,2180.59,2840.7,49555.83,180,1,Rural,820,22,0,0.7961
APP-000312,Female,No,2,Graduate,No,3555.84,0.0,68991.29,180,1,Semiurban,583,55,0,0.6658
APP-000313,Female,No,1,Graduate,No,1561.61,0.0,139184.21,240,1,Urban,703,36,1,0.7492
APP-000314,Male,Yes,1,Graduate,No,5983.75,2064.75,72761.82,120,1,Semiurban,740,61,1,0.7807
APP-000315,Male,Yes,0,Graduate,No,2613.05,283.71,142193.25,240,1,Semiurban,629,56,0,0.6295
APP-000316,Male,No,1,Graduate,Yes,4601.81,0.0,98557.23,84,1,Urban,647,53,0,0.7609
APP-000317,Male,Yes,0,Graduate,No,13332.05,1676.99,81081.38,240,1,Semiurban,651,24,1,0.6776
APP-000318,Male,No,0,Not Graduate,No,2717.21,0.0,83736.76,36,1,Semiurban,678,53,0,0.5622
APP-000319,Male,Yes,3+,Graduate,No,3640.24,1392.93,124081.98,60,1,Urban,723,34,0,0.6311
APP-000320,Female,Yes,3+,Graduate,No,2751.0,1211.16,67584.6,300,1,Urban,726,41,0,0.6879
APP-000321,Female,No,0,Not Graduate,No,3336.56,0.0,57579.49,60,1,Semiurban,599,68,1,0.5953
APP-000322,Male,No,2,Graduate,No,3163.13,0.0,73641.37,84,1,Urban,790,40,0,0.6376
APP-000323,Female,Yes,2,Graduate,No,6633.12,5394.88,59480.11,24,1,Urban,674,28,0,0.873
APP-000324,Male,Yes,3+,Not Graduate,No,6206.59,2977.52,64170.42,180,0,Semiurban,492,27,0,0.4679
APP-000325,Female,No,0,Not Graduate,No,3176.78,0.0,63747.5,120,0,Urban,587,23,0,0.4603
APP-000326,Female,Yes,3+,Not Graduate,No,3912.95,10529.66,104006.84,240,0,Urban,652,37,0,0.3088
APP-000327,Female,Yes,2,Not Graduate,No,2978.71,1717.15,44828.7,36,1,Urban,623,53,1,0.6426
APP-000328,Male,No,2,Graduate,No,8511.59,0.0,102392.77,120,1,Semiurban,589,68,1,0.7341
APP-000329,Male,Yes,0,Not Graduate,No,786.95,2145.71,93804.74,120,1,Semiurban,670,32,0,0.7012
APP-000330,Male,No,1,Not Graduate,No,2273.44,0.0,130924.05,180,1,Semiurban,785,42,1,0.6727
APP-000331,Female,No,2,Not Graduate,Yes,4700.48,0.0,111226.33,120,1,Rural,726,42,0,0.5313
APP-000332,Female,Yes,2,Graduate,No,6043.26,1173.6,109569.78,360,0,Semiurban,605,66,0,0.4897
APP-000333,Female,Yes,0,Not Graduate,No,7796.4,3078.21,65880.21,120,1,Semiurban,822,50,0,0.82
APP-000334,Male,No,0,Graduate,No,3641.16,0.0,83157.68,240,0,Urban,748,58,0,0.5514
APP-000335,Female,Yes,0,Not Graduate,No,2555.48,5372.19,53412.18,120,1,Urban,597,58,0,0.7223
APP-000336,Female,Yes,0,Graduate,No,3581.96,3429.22,157016.94,180,0,Urban,603,65,1,0.5618
APP-000337,Male,No,0,Not Graduate,No,6509.92,0.0,168519.34,84,1,Urban,671,28,0,0.6368
APP-000338,Male,No,3+,Graduate,No,2518.07,0.0,117923.93,60,0,Urban,718,47,0,0.4027
APP-000339,Female,No,0,Graduate,No,3509.75,0.0,60281.03,360,1,Semiurban,767,47,1,0.7704
APP-000340,Male,Yes,1,Not Graduate,No,3041.67,1503.92,126766.84,180,0,Rural,561,54,0,0.246
APP-000341,Female,Yes,0,Graduate,No,7693.92,1757.49,81485.55,180,1,Semiurban,678,41,1,0.82
APP-000342,Female,Yes,2,Graduate,Yes,1813.31,5568.14,50383.32,240,1,Semiurban,699,50,1,0.836
APP-000343,Female,No,0,Graduate,No,800.66,0.0,84580.81,84,1,Semiurban,702,53,1,0.764
APP-000344,Female,Yes,2,Not Graduate,No,3381.24,325.13,147924.81,240,1,Semiurban,639,48,0,0.5124
APP-000345,Female,Yes,0,Graduate,No,5282.48,5463.14,90048.59,84,1,Urban,704,67,0,0.8229
APP-000346,Female,Yes,0,Graduate,No,2680.08,1274.46,102542.42,180,0,Urban,734,53,1,0.7432
APP-000347,Male,Yes,1,Graduate,No,1210.1,1770.11,60732.98,60,0,Rural,548,25,0,0.3612
APP-000348,Male,Yes,1,Not Graduate,No,5375.77,1547.45,89140.17,180,1,Rural,679,68,0,0.6223
APP-000349,Male,Yes,0,Graduate,No,2788.47,1226.54,88182.61,180,0,Semiurban,510,39,0,0.4074
APP-000350,Female,No,0,Graduate,No,4168.05,0.0,65165.42,120,1,Urban,562,24,0,0.7185
APP-000351,Male,Yes,0,Graduate,No,3051.18,1565.57,105560.94,120,1,Urban,566,55,0,0.6268
APP-000352,Male,No,0,Graduate,No,966.47,0.0,88076.01,12,1,Urban,598,69,0,0.7638
APP-000353,Male,No,0,Not Graduate,No,4423.87,0.0,122063.13,24,0,Urban,715,37,1,0.5702
APP-000354,Female,Yes,3+,Not Graduate,No,5122.68,4781.99,79594.99,180,0,Rural,639,64,0,0.2997
APP-000355,Female,Yes,2,Graduate,No,3239.19,2814.58,103939.18,240,1,Urban,750,48,0,0.7701
APP-000356,Female,Yes,1,Graduate,No,1851.07,2743.26,73053.62,180,1,Semiurban,691,50,1,0.7276
APP-000357,Male,No,1,Graduate,No,10975.87,0.0,51798.5,36,1,Urban,697,49,1,0.7693
APP-000358,Female,Yes,0,Not Graduate,No,4602.09,4468.63,150421.08,300,1,Semiurban,762,66,1,0.8034
APP-000359,Female,No,1,Graduate,No,1603.78,0.0,81190.07,240,1,Urban,587,26,1,0.6947
APP-000360,Male,No,0,Not Graduate,No,14472.92,0.0,68013.24,84,0,Urban,695,55,0,0.4889
APP-000361,Female,No,0,Graduate,No,2522.44,0.0,120806.97,240,1,Urban,686,61,1,0.6292
APP-000362,Male,Yes,3+,Graduate,No,8096.92,1490.18,98525.22,60,0,Urban,669,57,0,0.5135
APP-000363,Female,No,0,Graduate,No,5394.06,0.0,57768.21,240,1,Semiurban,781,44,1,0.7941
APP-000364,Male,No,1,Not Graduate,No,4505.44,0.0,90082.07,180,1,Semiurban,719,49,1,0.7392
APP-000365,Male,Yes,0,Not Graduate,No,8385.23,716.44,50469.43,120,0,Urban,631,69,0,0.4941
APP-000366,Female,Yes,1,Graduate,No,1219.45,1119.21,75039.34,12,1,Rural,617,66,1,0.7377
APP-000367,Male,Yes,3+,Graduate,No,5134.46,1527.28,168526.19,240,1,Semiurban,669,51,1,0.7183
APP-000368,Male,Yes,2,Graduate,No,2973.1,3858.55,64206.47,240,1,Urban,765,55,0,0.8935
APP-000369,Female,No,1,Not Graduate,No,15430.6,0.0,73791.46,120,1,Urban,729,53,1,0.8087
APP-000370,Male,Yes,2,Graduate,No,1144.03,6193.36,106502.23,12,0,Rural,704,41,0,0.6077
APP-000371,Female,No,0,Graduate,No,4390.99,0.0,63931.09,240,1,Urban,622,52,1,0.6332
APP-000372,Male,No,0,Graduate,No,4581.16,0.0,73639.27,240,1,Urban,647,43,0,0.774
APP-000373,Female,No,0,Not Graduate,No,2540.99,0.0,148517.39,240,1,Urban,500,53,1,0.5137
APP-000374,Female,Yes,2,Graduate,No,3116.89,3098.81,67837.07,180,0,Semiurban,745,23,0,0.5241
APP-000375,Female,Yes,2,Graduate,No,2758.22,4399.58,88824.27,180,0,Urban,722,38,1,0.5925
APP-000376,Female,No,0,Graduate,No,2032.25,0.0,73911.36,84,1,Semiurban,850,45,1,0.7556
APP-000377,Female,Yes,0,Not Graduate,Yes,2082.36,495.94,80029.59,36,1,Urban,700,62,0,0.5512
APP-000378,Female,Yes,3+,Graduate,No,3306.67,1139.05,103981.55,180,1,Rural,770,51,1,0.8509
APP-000379,Female,Yes,0,Graduate,No,5459.67,3943.16,98640.19,300,1,Rural,715,23,0,0.7361
APP-000380,Female,No,0,Graduate,No,2456.9,0.0,77369.91,36,0,Semiurban,680,60,0,0.5059
APP-000381,Male,No,0,Graduate,No,895.13,0.0,93839.64,360,0,Urban,716,66,0,0.5061
APP-000382,Male,Yes,2,Graduate,No,3440.78,2128.79,142445.09,300,0,Urban,719,44,0,0.5183
APP-000383,Female,Yes,2,Not Graduate,No,4316.68,1182.29,94776.03,240,0,Urban,681,52,0,0.391
APP-000384,Male,No,0,Graduate,Yes,3145.71,0.0,97952.5,300,1,Urban,725,67,1,0.8207
APP-000385,Male,Yes,0,Graduate,No,3735.33,484.38,73469.14,180,1,Rural,798,42,1,0.8352
APP-000386,Female,Yes,2,Graduate,No,6330.23,2757.05,121131.2,120,0,Semiurban,692,43,0,0.4728
APP-000387,Male,No,0,Graduate,No,3494.87,0.0,65877.97,180,0,Semiurban,771,22,0,0.4184
APP-000388,Male,Yes,0,Graduate,No,5942.67,1808.9,167697.25,300,0,Semiurban,777,47,0,0.4179
APP-000389,Female,Yes,1,Not Graduate,Yes,4386.02,1649.21,94195.27,360,1,Semiurban,711,62,1,0.6499
APP-000390,Female,Yes,1,Graduate,No,2071.29,4409.61,87209.48,300,1,Urban,755,22,1,0.8953
APP-000391,Male,Yes,0,Not Graduate,No,7112.98,11325.63,158245.26,60,1,Urban,528,46,1,0.5147
APP-000392,Female,Yes,1,Graduate,No,1621.83,1326.0,130692.62,180,1,Semiurban,646,37,0,0.5238
APP-000393,Female,Yes,2,Graduate,Yes,1038.37,2751.72,172659.42,180,1,Urban,676,60,1,0.5415
APP-000394,Male,Yes,0,Graduate,No,3865.81,1805.42,141356.6,180,1,Semiurban,692,53,0,0.8828
APP-000395,Male,Yes,3+,Graduate,No,5216.07,883.17,77457.86,120,0,Rural,744,29,0,0.5476
APP-000396,Female,No,3+,Graduate,No,5005.23,0.0,80761.16,36,1,Urban,627,63,1,0.6915
APP-000397,Female,No,0,Graduate,No,1764.18,0.0,108206.66,300,0,Semiurban,572,68,0,0.2875
APP-000398,Female,Yes,0,Graduate,No,3974.23,2897.09,86458.2,360,0,Urban,679,59,0,0.5002
APP-000399,Female,No,0,Graduate,Yes,1343.86,0.0,144889.14,84,1,Semiurban,586,49,1,0.5713
APP-000400,Female,Yes,0,Graduate,No,4489.62,3728.67,67673.6,180,0,Urban,635,62,1,0.4384
APP-000401,Male,Yes,1,Graduate,No,3840.24,1584.86,93421.64,180,0,Urban,577,46,1,0.4708
APP-000402,Female,Yes,0,Not Graduate,Yes,5044.41,4189.72,84940.2,300,1,Semiurban,796,55,0,0.4849
APP-000403,Male,Yes,0,Graduate,No,5845.18,1587.7,84238.52,240,1,Rural,694,45,1,0.8189
APP-000404,Female,No,0,Graduate,Yes,5012.32,0.0,97567.08,240,0,Urban,640,44,0,0.3183
APP-000405,Female,Yes,2,Graduate,No,1638.0,2693.86,83578.64,360,1,Semiurban,613,33,1,0.8001
APP-000406,Male,Yes,0,Not Graduate,No,2681.96,5347.11,84086.35,240,1,Rural,640,27,0,0.4427
APP-000407,Male,No,1,Graduate,No,1838.21,0.0,63340.18,180,1,Semiurban,801,56,1,0.7329
APP-000408,Male,Yes,0,Not Graduate,No,792.83,510.35,96519.75,36,1,Urban,561,65,1,0.5632
APP-000409,Male,Yes,0,Graduate,No,5689.02,2000.44,74102.67,300,1,Urban,658,40,0,0.8513
APP-000410,Female,Yes,3+,Graduate,No,5334.92,782.52,73317.38,180,1,Rural,696,21,1,0.802
APP-000411,Male,Yes,1,Graduate,No,2089.05,1147.91,94293.68,240,0,Urban,598,28,0,0.531
APP-000412,Female,Yes,0,Not Graduate,No,2273.56,1950.02,109348.59,180,1,Urban,605,66,0,0.6028
APP-000413,Male,Yes,1,Not Graduate,Yes,3569.64,169.07,195972.56,120,1,Rural,597,36,1,0.6128
APP-000414,Female,Yes,0,Not Graduate,Yes,2617.59,1254.33,76032.47,180,1,Rural,687,34,0,0.5047
APP-000415,Female,Yes,0,Graduate,No,7047.58,1330.1,131407.74,24,1,Semiurban,725,32,0,0.6214
APP-000416,Female,No,3+,Not Graduate,No,2889.35,0.0,88357.25,240,1,Urban,758,43,0,0.8294
APP-000417,Male,No,2,Graduate,No,2194.92,0.0,178160.77,60,1,Urban,650,35,0,0.7529
APP-000418,Female,No,0,Not Graduate,No,4716.19,0.0,215752.03,120,1,Semiurban,719,48,1,0.5551
APP-000419,Male,No,2,Graduate,Yes,2109.95,0.0,66744.21,36,1,Rural,763,54,0,0.716
APP-000420,Male,No,0,Not Graduate,No,5563.64,0.0,104273.73,240,1,Rural,708,22,1,0.5743
APP-000421,Male,No,0,Not Graduate,No,3515.1,0.0,113336.33,60,0,Urban,686,52,0,0.4562
APP-000422,Male,Yes,1,Graduate,No,6288.67,2345.09,172174.93,120,1,Urban,630,43,0,0.6849
APP-000423,Female,Yes,0,Graduate,No,6626.06,2014.88,68034.54,120,0,Urban,617,42,0,0.4969
APP-000424,Male,Yes,0,Graduate,No,1664.87,553.06,147942.53,120,1,Urban,792,45,1,0.7635
APP-000425,Female,Yes,1,Graduate,No,3786.9,2388.03,100331.95,300,0,Urban,658,42,1,0.593
APP-000426,Female,No,2,Graduate,No,3541.14,0.0,47251.27,240,1,Semiurban,673,42,0,0.8594
APP-000427,Male,Yes,1,Not Graduate,No,3398.55,2138.83,95542.91,240,1,Urban,850,69,0,0.6932
APP-000428,Female,No,0,Graduate,No,7300.93,0.0,129372.08,84,1,Rural,658,62,1,0.5775
APP-000429,Male,Yes,0,Graduate,No,3606.9,1531.55,170368.1,84,1,Urban,651,26,0,0.6527
APP-000430,Male,Yes,0,Graduate,Yes,1585.39,771.18,105285.29,84,0,Semiurban,697,35,0,0.4683
APP-000431,Male,Yes,0,Graduate,No,2764.02,1154.54,96110.72,120,1,Semiurban,556,63,0,0.5646
APP-000432,Female,Yes,1,Graduate,No,2392.07,3527.28,48086.09,180,1,Semiurban,637,57,1,0.9123
APP-000433,Female,Yes,0,Graduate,No,2843.04,2270.01,112844.66,84,1,Urban,627,53,0,0.5789
APP-000434,Male,Yes,0,Graduate,No,3608.62,1875.89,76288.43,180,1,Urban,619,28,0,0.6415
APP-000435,Male,Yes,2,Graduate,No,2395.0,602.58,87888.51,84,1,Urban,787,64,0,0.6324
APP-000436,Female,Yes,0,Not Graduate,No,5256.53,4714.08,140654.46,84,1,Semiurban,616,64,0,0.6475
APP-000437,Male,No,2,Graduate,No,9061.71,0.0,122340.3,84,1,Semiurban,624,25,1,0.6464
APP-000438,Female,Yes,0,Not Graduate,No,4047.69,2412.47,119259.08,240,0,Semiurban,672,59,0,0.4136
APP-000439,Female,Yes,0,Not Graduate,No,5841.5,1668.53,69138.18,180,1,Semiurban,617,24,0,0.6835
APP-000440,Male,No,0,Graduate,No,2004.45,0.0,56093.83,180,0,Rural,656,26,0,0.4783
APP-000441,Female,Yes,0,Graduate,No,6082.92,2431.62,74518.73,240,1,Urban,648,65,0,0.6541
APP-000442,Male,Yes,1,Graduate,No,8286.37,693.28,59732.1,36,1,Semiurban,655,52,0,0.748
APP-000443,Female,Yes,0,Not Graduate,No,7589.94,2366.49,152392.44,240,1,Urban,571,50,0,0.7493
APP-000444,Female,No,1,Graduate,No,2566.23,0.0,106280.84,120,0,Urban,735,67,0,0.4053
APP-000445,Male,Yes,2,Not Graduate,No,7655.72,1550.65,206915.23,180,1,Urban,708,55,0,0.6055
APP-000446,Male,Yes,3+,Graduate,Yes,10467.54,3189.59,117893.32,120,1,Semiurban,654,60,0,0.6811
APP-000447,Female,No,1,Graduate,No,2600.51,0.0,174335.49,240,0,Urban,697,36,0,0.5002
APP-000448,Female,Yes,2,Graduate,Yes,5544.82,21565.54,117185.85,84,0,Semiurban,643,33,0,0.4678
APP-000449,Male,No,1,Graduate,No,2577.6,0.0,153699.66,360,1,Urban,672,62,1,0.7244
APP-000450,Female,Yes,3+,Graduate,No,1613.77,3160.52,99235.95,120,1,Semiurban,529,50,1,0.6819
APP-000451,Male,Yes,2,Graduate,No,3202.14,3719.8,163051.63,240,1,Semiurban,718,39,0,0.8084
APP-000452,Male,No,1,Not Graduate,No,2598.94,0.0,139625.91,240,1,Rural,595,37,1,0.6383
APP-000453,Female,Yes,0,Not Graduate,No,3355.25,1059.1,56687.61,240,1,Rural,666,39,0,0.5064
APP-000454,Male,No,0,Graduate,No,772.86,0.0,141295.2,180,1,Semiurban,705,48,0,0.7352
APP-000455,Female,No,2,Graduate,No,4584.92,0.0,129585.98,120,1,Semiurban,823,46,1,0.7388
APP-000456,Male,Yes,3+,Graduate,No,3167.25,2795.05,45614.55,60,1,Semiurban,750,57,1,0.6849
APP-000457,Female,No,3+,Not Graduate,No,5712.12,0.0,93574.86,180,0,Semiurban,513,46,0,0.4331
APP-000458,Male,Yes,0,Graduate,No,2764.68,5530.6,150478.43,36,1,Semiurban,627,43,0,0.6057
APP-000459,Female,No,1,Graduate,No,10298.34,0.0,41384.11,36,1,Urban,659,29,1,0.7145
APP-000460,Female,Yes,2,Graduate,No,2800.75,2089.52,129238.41,180,0,Rural,651,32,1,0.3849
APP-000461,Male,Yes,0,Graduate,No,3895.55,5236.57,114503.75,180,0,Rural,543,21,1,0.3928
APP-000462,Female,Yes,0,Not Graduate,No,2019.93,2081.76,100755.73,180,1,Rural,746,21,1,0.6041
APP-000463,Male,Yes,0,Not Graduate,No,3859.06,803.21,350191.1,120,0,Rural,709,67,0,0.5521
APP-000464,Male,Yes,1,Graduate,No,4278.11,881.14,131749.01,240,1,Urban,627,54,1,0.6752
APP-000465,Female,No,0,Not Graduate,No,2592.24,0.0,79707.92,84,1,Urban,634,52,0,0.5289
APP-000466,Male,No,0,Not Graduate,No,5741.08,0.0,87877.09,180,0,Semiurban,683,68,0,0.4423
APP-000467,Female,Yes,0,Graduate,No,2598.83,3891.96,141676.32,300,1,Urban,748,45,1,0.6289
APP-000468,Male,Yes,0,Not Graduate,No,7189.87,12308.75,125890.24,300,1,Semiurban,712,60,1,0.5899
APP-000469,Male,No,1,Graduate,No,1600.34,0.0,88956.32,24,1,Urban,628,65,0,0.781
APP-000470,Male,Yes,1,Graduate,No,3500.6,589.37,147565.43,84,0,Rural,660,21,0,0.5298
APP-000471,Male,Yes,0,Graduate,Yes,17619.3,504.77,65116.97,240,1,Semiurban,723,36,1,0.7382
APP-000472,Male,Yes,0,Not Graduate,No,865.98,1523.17,141054.25,240,1,Semiurban,703,59,0,0.819
APP-000473,Female,Yes,1,Graduate,No,6453.55,1793.86,82199.96,180,1,Urban,588,25,0,0.6826
APP-000474,Female,Yes,1,Not Graduate,No,4402.55,2956.16,128339.91,84,1,Urban,609,42,0,0.5261
APP-000475,Female,No,0,Graduate,No,3028.47,0.0,203699.0,84,1,Urban,760,49,1,0.7829
APP-000476,Male,Yes,0,Graduate,No,7042.21,2964.24,46976.43,240,0,Rural,755,23,1,0.5438
APP-000477,Male,Yes,2,Not Graduate,No,4705.8,1937.14,85705.91,84,1,Urban,722,32,0,0.635
APP-000478,Male,No,2,Not Graduate,No,3049.61,0.0,41236.33,300,1,Urban,737,46,1,0.6237
APP-000479,Male,Yes,2,Graduate,No,2340.59,509.41,127265.3,180,0,Rural,565,36,0,0.3253
APP-000480,Male,Yes,0,Graduate,No,2824.75,2207.77,157174.87,120,1,Semiurban,531,57,0,0.6942
APP-000481,Male,Yes,0,Graduate,No,3140.72,491.87,75691.55,120,1,Rural,630,42,0,0.745
APP-000482,Male,Yes,2,Graduate,No,3276.54,5575.71,117758.61,84,0,Semiurban,745,49,0,0.5189
APP-000483,Male,Yes,3+,Not Graduate,No,2259.5,613.82,112574.2,120,1,Urban,662,34,0,0.7465
APP-000484,Male,Yes,0,Graduate,No,3982.99,4007.07,113613.43,60,1,Urban,655,48,0,0.7146
APP-000485,Male,Yes,1,Graduate,No,2462.85,3462.81,128186.19,240,1,Semiurban,850,25,1,0.8363
APP-000486,Male,Yes,0,Graduate,No,3950.64,5878.24,123124.11,360,1,Urban,697,67,0,0.8416
APP-000487,Male,No,1,Graduate,No,11466.06,0.0,82360.04,240,1,Urban,664,69,0,0.8767
APP-000488,Male,No,1,Graduate,No,6078.02,0.0,85457.98,240,1,Semiurban,645,50,0,0.6695
APP-000489,Male,Yes,1,Graduate,No,3557.23,3969.08,54395.58,84,1,Semiurban,727,66,1,0.7823
APP-000490,Male,No,2,Not Graduate,No,1792.25,0.0,42125.66,36,1,Urban,712,25,0,0.6748
APP-000491,Male,No,3+,Not Graduate,No,3964.34,0.0,97325.97,180,1,Semiurban,684,32,0,0.8448
APP-000492,Male,Yes,0,Graduate,No,10633.06,3262.33,195482.97,240,0,Urban,593,36,0,0.468
